dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
3D-students-4df-24p,13824,13824,493.13036962895416,10000,5.130287485632934e-05,1.3429002078391967,seconds,59.78627681732178,59.59096287935972,megabytes,6380.0,6380.0,100.0,99.64730290456431,0.362532864,0.362532864,0.83671875,0.7757131742738581,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.13647653005785,10000,5.184171167904594e-05,2.6735954785689593,seconds,59.43348264694214,59.347665269859135,megabytes,6382.0,6382.0,100.0,99.67226890756302,0.361877504,0.361877504,0.83828125,0.7779116334033612,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.13472014843563,10000,5.1207761025739984e-05,6.241445346819524,seconds,59.38506579399109,59.40077044535428,megabytes,6382.0,6382.0,100.0,99.80416666666666,0.361750528,0.361750528,0.8203125,0.7809309895833333,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.13667211273867,10000,5.105021297469037e-05,31.320941639062212,seconds,59.71234893798828,59.55170907545835,megabytes,6380.0,6380.0,100.0,99.77777777777777,0.361844736,0.361844736,0.825,0.7765914351851848,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.1312156679144,10000,5.154187217826234e-05,5.313775833384067,seconds,59.677839040756226,59.66618501394987,megabytes,6382.0,6382.0,100.0,99.7396694214876,0.361926656,0.361926656,0.8328125,0.7790482954545458,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.1325819261092,10000,5.2242920780543045e-05,4.94658121746645,seconds,59.758278369903564,59.57819247059524,megabytes,6380.0,6380.0,100.0,99.7344398340249,0.373272576,0.373272576,0.8234375,0.7779240145228221,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.13306343133604,10000,5.1276499189789604e-05,3.5579489872732637,seconds,59.66502404212952,59.50470500253141,megabytes,6382.0,6382.0,100.0,99.65432098765432,0.37231411200000003,0.37231411200000003,0.81484375,0.7772569444444444,success,gradient-ascent,1.0,10000,1e-06
3D-students-4df-24p,13824,13824,493.1316794151936,10000,5.107940820270329e-05,4.716893274855295,seconds,59.64085793495178,59.503802810795605,megabytes,6380.0,6380.0,100.0,99.6652719665272,0.37224038400000004,0.37224038400000004,0.81484375,0.7806616108786615,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,144.10122244256922,10000,0.00013196863697872985,0.09842647414184352,seconds,6.291527271270752,6.215149907395244,megabytes,1060.0,1060.0,99.0,94.96296296296296,0.314642432,0.314642432,0.815625,0.7712094907407407,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.85433739277778,10000,9.946938140936723e-05,2.8387694065926916,seconds,6.393906831741333,6.228020871058106,megabytes,1060.0,1060.0,99.0,96.44,0.315424768,0.315424768,0.80625,0.7438750000000001,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.67825058898958,10000,5.122305295035545e-05,8.3484529226419,seconds,6.227968215942383,6.22819872200489,megabytes,1060.0,1060.0,99.0,95.53846153846153,0.31469977600000004,0.31469977600000004,0.8125,0.7810096153846153,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,144.01485268142355,10000,0.0001203139151741972,1.489754529849248,seconds,6.227919101715088,6.226346033625305,megabytes,1060.0,1060.0,99.0,96.46153846153847,0.314667008,0.314667008,0.809375,0.7794170673076923,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.92207552247487,10000,0.00011261402715900815,0.3757215006911942,seconds,6.347976207733154,6.226400434970856,megabytes,1060.0,1060.0,99.0,94.55555555555556,0.31472435200000004,0.31472435200000004,0.8109375,0.7612268518518519,success,gradient-ascent,1.0,10000,1e-06
