dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,exception
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.5702523814163178,341,7.443128487257069e-07,seconds,1.581416368484497,1.4026857567951083,megabytes,5058.0,5058.0,100.0,89.66666666666667,0.043261952,0.043261952,0.80078125,0.6510416666666667,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.0774120843694461,141,6.893970004756983e-07,seconds,0.7285149097442627,0.5818077921867371,megabytes,5058.0,5058.0,98.0,67.33333333333333,0.041832448,0.041832448,0.77421875,0.6255208333333333,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.22466454250669138,181,6.714905086172109e-07,seconds,0.8405625820159912,0.742572845891118,megabytes,5058.0,5058.0,100.0,85.0,0.04216832,0.04216832,0.78984375,0.6541666666666667,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.31032981925485875,151,9.323178494394161e-07,seconds,0.8111176490783691,0.6836346508935094,megabytes,5058.0,5058.0,100.0,75.0,0.0420864,0.0420864,0.77421875,0.5856770833333333,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.6577621268427164,151,9.181304804904265e-07,seconds,0.6799972057342529,0.6082232156768441,megabytes,5058.0,5058.0,100.0,100.0,0.041488384,0.041488384,0.784375,0.665625,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.1009574625097214,121,8.845138451318055e-07,seconds,0.5205380916595459,0.5021984223276377,megabytes,5058.0,5058.0,100.0,85.0,0.041680896,0.041680896,0.7953125,0.7421875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.47670288700768754,321,7.992295184264124e-07,seconds,1.3726177215576172,1.3160689268261194,megabytes,5058.0,5058.0,100.0,99.6,0.042704896000000006,0.042704896000000006,0.784375,0.734375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.23914251996134983,141,7.190074947658531e-07,seconds,3.417294979095459,3.196826579980552,megabytes,25288.0,25288.0,100.0,99.15384615384616,0.044535808,0.044535808,0.80234375,0.7329326923076924,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6021343444203207,91,9.296037132224482e-07,seconds,2.2359468936920166,2.1116760782897472,megabytes,33448.0,33448.0,100.0,100.0,0.044285952,0.044285952,0.809375,0.7286458333333333,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.12970930004368283,771,9.440333075141181e-07,seconds,17.479188919067383,17.37495204526931,megabytes,25288.0,25288.0,100.0,100.0,0.048381952000000006,0.048381952000000006,0.8078125,0.7706967213114755,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.5224838177884037,61,4.772879791859163e-07,seconds,1.6412568092346191,1.4874250004068017,megabytes,33448.0,33448.0,100.0,96.0,0.043356160000000005,0.043356160000000005,0.79453125,0.663125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.19732530357054714,181,5.195384486351247e-07,seconds,4.234938383102417,4.0995281878858805,megabytes,25288.0,25288.0,100.0,99.07142857142857,0.045031424,0.045031424,0.80390625,0.7377232142857143,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.17235408752931608,361,8.13576963879877e-07,seconds,8.300785303115845,8.12438996694982,megabytes,25290.0,25290.0,100.0,99.8076923076923,0.047128576000000005,0.047128576000000005,0.80625,0.7536057692307694,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.378105121974159,331,7.722379674112583e-07,seconds,7.6585962772369385,7.483155574649572,megabytes,25288.0,25288.0,100.0,100.0,0.046137344000000004,0.046137344000000004,0.80234375,0.73959375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.9179558994613349,151,6.440309667315228e-07,seconds,3.562318801879883,3.4226981047540903,megabytes,25290.0,25290.0,100.0,100.0,0.044998656000000005,0.044998656000000005,0.7984375,0.7383854166666667,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.300590388356684,231,5.942933676825493e-07,seconds,5.289953231811523,5.209485055878758,megabytes,25288.0,25288.0,100.0,99.9090909090909,0.045842432,0.045842432,0.803125,0.7675071022727272,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6308479058228575,291,8.001230609664814e-07,seconds,6.748402833938599,6.606174080632627,megabytes,25290.0,25290.0,100.0,99.48148148148148,0.046178304,0.046178304,0.809375,0.7607060185185185,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.2506773534849554,281,7.58865371711052e-07,seconds,6.478426456451416,6.34343518409878,megabytes,33446.0,33446.0,100.0,100.0,0.045875200000000005,0.045875200000000005,0.803125,0.760546875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.5481511407359075,151,7.415164360071066e-07,seconds,3.652269124984741,3.4140405934304,megabytes,25290.0,25290.0,100.0,99.58333333333333,0.04493312,0.04493312,0.8015625,0.7221354166666667,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.17704933089063402,451,8.887805139296446e-07,seconds,10.382384777069092,10.234633333049715,megabytes,25288.0,25288.0,100.0,100.0,0.04655104,0.04655104,0.79765625,0.7577414772727273,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.2572123381829943,341,7.705635630102735e-07,seconds,8.033746004104614,7.830463375896215,megabytes,25290.0,25290.0,100.0,99.46153846153847,0.045965312,0.045965312,0.8,0.7517427884615385,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.3326405850215405,281,8.077005109879934e-07,seconds,6.570444345474243,6.389135031029582,megabytes,25288.0,25288.0,100.0,100.0,0.046665728000000004,0.046665728000000004,0.8109375,0.7514178240740741,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.45546175532363253,91,6.557220555592385e-07,seconds,2.181941270828247,2.0575174055993557,megabytes,33448.0,33448.0,100.0,98.66666666666667,0.043937792,0.043937792,0.803125,0.73359375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.32968495910274226,321,9.688252017910174e-07,seconds,7.4499351978302,7.28099964465946,megabytes,25288.0,25288.0,100.0,99.66666666666667,0.046747648,0.046747648,0.80859375,0.7543229166666667,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.4238516499170791,1021,9.683492091955803e-07,seconds,23.405436992645264,23.238758260384202,megabytes,33448.0,33448.0,100.0,99.91578947368421,0.048185344000000005,0.048185344000000005,0.81875,0.7729029605263162,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.2702990381011561,151,6.005414709882345e-07,seconds,3.645307779312134,3.4754652669653296,megabytes,25288.0,25288.0,100.0,99.66666666666667,0.0443392,0.0443392,0.80234375,0.7379687500000001,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.4774581892704165,541,8.625019965970202e-07,seconds,12.476781129837036,12.33261482603848,megabytes,25290.0,25290.0,100.0,100.0,0.047476736000000005,0.047476736000000005,0.8125,0.7672794117647058,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.9311300866450611,121,4.03934503775561e-07,seconds,2.8063440322875977,2.746763019822538,megabytes,25288.0,25288.0,100.0,99.58333333333333,0.044109824000000006,0.044109824000000006,0.8125,0.7652994791666665,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.0134542185385258,281,7.71895341156866e-07,seconds,6.557384967803955,6.437557710334659,megabytes,33448.0,33448.0,100.0,100.0,0.045596672000000005,0.045596672000000005,0.79453125,0.7633413461538462,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.7570362316518462,371,9.537997936355412e-07,seconds,8.619465351104736,8.465575832873583,megabytes,25288.0,25288.0,100.0,99.6,0.046895104,0.046895104,0.81015625,0.7680580357142859,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.44390318499383263,131,8.835886428415989e-07,seconds,2.98474383354187,2.980484774336219,megabytes,25290.0,25290.0,100.0,100.0,0.044171264,0.044171264,0.80546875,0.7784090909090909,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.5607152126664159,311,9.52392593855559e-07,seconds,7.110297918319702,7.106704916805029,megabytes,25288.0,25288.0,100.0,100.0,0.046370816,0.046370816,0.8125,0.7810735887096775,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.079060066135956,131,5.364720485512388e-07,seconds,3.2199785709381104,3.0781319020316005,megabytes,25290.0,25290.0,100.0,100.0,0.04390912,0.04390912,0.80390625,0.739002403846154,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.22313009639194292,171,7.116673419188468e-07,seconds,4.041253328323364,3.907241025939584,megabytes,25288.0,25288.0,100.0,99.82352941176471,0.0446464,0.0446464,0.81640625,0.7550551470588234,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.30938446723390023,151,5.736224717224568e-07,seconds,3.4354851245880127,3.4330761106684804,megabytes,25290.0,25290.0,100.0,100.0,0.044724224,0.044724224,0.79296875,0.7748883928571427,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6080650903178804,161,5.303089459306133e-07,seconds,3.6906638145446777,3.6818486526608467,megabytes,25288.0,25288.0,100.0,99.66666666666667,0.044531712,0.044531712,0.8046875,0.7782291666666669,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.0968647627771024,121,4.17915675613051e-07,seconds,2.9400634765625,2.7918162010610104,megabytes,25290.0,25290.0,100.0,98.66666666666667,0.043839488,0.043839488,0.8015625,0.7360026041666666,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.47791550316451026,301,9.8612224140577e-07,seconds,7.019909858703613,6.82316579669714,megabytes,25288.0,25288.0,100.0,100.0,0.045858816000000004,0.045858816000000004,0.80234375,0.7482638888888887,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.4784796562821368,231,9.893710043881527e-07,seconds,0.22774434089660645,0.12710891012102365,megabytes,1062.0,1062.0,71.0,71.0,0.02635776,0.02635776,0.359375,0.359375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.14173175097017487,161,5.192454621350719e-07,seconds,0.28501152992248535,0.09872329793870449,megabytes,804.0,804.0,37.0,37.0,0.026411008000000003,0.026411008000000003,0.075,0.075,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.7905349025822315,151,3.8181432858046276e-07,seconds,0.2803761959075928,0.08941303007304668,megabytes,804.0,804.0,10.0,10.0,0.026492928000000002,0.026492928000000002,0.07421875,0.07421875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.28101702339170975,571,9.232594125968088e-07,seconds,0.3120880126953125,0.28935968689620495,megabytes,1062.0,1062.0,69.0,69.0,0.026255360000000002,0.026255360000000002,0.70234375,0.70234375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.2549904047837246,281,8.504439017257235e-07,seconds,0.24929404258728027,0.15634579211473465,megabytes,1062.0,1062.0,8.0,8.0,0.026165248000000002,0.026165248000000002,0.453125,0.453125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.4686515150143893,241,7.228428366048077e-07,seconds,0.22430133819580078,0.12235982343554497,megabytes,1062.0,1062.0,37.0,37.0,0.026521600000000003,0.026521600000000003,0.39921875,0.39921875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.18952202227724568,411,8.478457919859861e-07,seconds,0.2369859218597412,0.2015592809766531,megabytes,1062.0,1062.0,37.0,37.0,0.026247168,0.026247168,0.63828125,0.63828125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.23838483243224362,251,9.856300885644844e-07,seconds,0.23758196830749512,0.1361158797517419,megabytes,1062.0,1062.0,54.0,54.0,0.026566656,0.026566656,0.42265625,0.42265625,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.3912035992630666,351,9.284023332704288e-07,seconds,0.24110937118530273,0.17261550202965736,megabytes,1062.0,1062.0,2.0,2.0,0.026550272000000003,0.026550272000000003,0.49765625,0.49765625,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.3563961180930382,341,9.843926136536115e-07,seconds,0.23795461654663086,0.16692197136580944,megabytes,1062.0,1062.0,2.0,2.0,0.026431488000000003,0.026431488000000003,0.5125,0.5125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.42456170638683693,491,8.113459679242468e-07,seconds,0.460590124130249,0.30536216124892235,megabytes,1062.0,1062.0,96.0,52.0,0.041603072000000005,0.041603072000000005,0.7859375,0.41367187499999997,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.6849419110342866,461,8.118594770513282e-07,seconds,0.262706995010376,0.23584012780338526,megabytes,1062.0,1062.0,16.0,16.0,0.026587136,0.026587136,0.6890625,0.6890625,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.3406106315509395,521,8.807561553480183e-07,seconds,0.4483671188354492,0.2865799581632018,megabytes,1062.0,1062.0,96.0,55.5,0.04139008,0.04139008,0.7890625,0.436328125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.3495843759959333,381,8.976260319194712e-07,seconds,0.2260291576385498,0.1974004153162241,megabytes,1062.0,1062.0,48.0,48.0,0.026464256000000002,0.026464256000000002,0.6375,0.6375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.37853342513431687,311,7.980013372836459e-07,seconds,0.2342987060546875,0.17762943916022778,megabytes,1062.0,1062.0,2.0,2.0,0.02639872,0.02639872,0.62421875,0.62421875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.4136630202528844,891,9.425917518791495e-07,seconds,0.4557325839996338,0.45422453060746193,megabytes,1062.0,1062.0,88.0,45.0,0.041476096000000004,0.041476096000000004,0.78515625,0.779296875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.15332653898770426,171,6.533341966756436e-07,seconds,0.23400259017944336,0.10733173601329327,megabytes,1062.0,1062.0,0.0,0.0,0.026222592000000003,0.026222592000000003,0.271875,0.271875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.4562754990102251,331,9.903140250939743e-07,seconds,0.2738301753997803,0.17165631148964167,megabytes,1062.0,1062.0,2.0,2.0,0.026652672000000002,0.026652672000000002,0.41953125,0.41953125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.34429018278675105,231,8.078645478227767e-07,seconds,0.23004746437072754,0.15469954814761877,megabytes,1062.0,1062.0,2.0,2.0,0.024584192,0.024584192,0.475,0.475,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.33242376690603753,801,8.95120358754073e-07,seconds,0.4659695625305176,0.3862858610227704,megabytes,1062.0,1062.0,96.0,64.0,0.041611264,0.041611264,0.76171875,0.613671875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.23244872212625547,181,8.33452112691993e-07,seconds,0.23674225807189941,0.11930142715573311,megabytes,1062.0,1062.0,19.0,19.0,0.026554368000000002,0.026554368000000002,0.31875,0.31875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.24323932566638118,291,7.771792585369837e-07,seconds,0.24158239364624023,0.2004689322784543,megabytes,1062.0,1062.0,33.0,33.0,0.025763840000000003,0.025763840000000003,0.6140625,0.6140625,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.43611717804807804,161,8.382720678772058e-07,seconds,0.2203047275543213,0.10541449766606092,megabytes,1062.0,1062.0,2.0,2.0,0.026345472,0.026345472,0.28828125,0.28828125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.2982884105119675,281,9.98040782441351e-07,seconds,0.24847960472106934,0.1700657093897462,megabytes,1062.0,1062.0,2.0,2.0,0.026673152000000002,0.026673152000000002,0.47734375,0.47734375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.298673377060003,521,8.879812270655747e-07,seconds,0.45288801193237305,0.31914011761546135,megabytes,1062.0,1062.0,95.0,59.5,0.041308160000000003,0.041308160000000003,0.76953125,0.488671875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.2570107385099622,351,8.840495709876507e-07,seconds,0.22696852684020996,0.17112606298178434,megabytes,1062.0,1062.0,53.0,53.0,0.026324992000000002,0.026324992000000002,0.55,0.55,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.2769095555220563,451,9.773719481387013e-07,seconds,0.22377490997314453,0.2303531477227807,megabytes,1062.0,1062.0,2.0,2.0,0.026521600000000003,0.026521600000000003,0.77734375,0.77734375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.7046757969167201,431,7.779402801429381e-07,seconds,0.24149227142333984,0.21593870781362057,megabytes,1062.0,1062.0,14.0,14.0,0.026304512000000002,0.026304512000000002,0.73359375,0.73359375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.19773782779153237,1171,9.193777258320917e-07,seconds,0.7377896308898926,0.5622189370915294,megabytes,1062.0,1062.0,96.0,74.0,0.043032576,0.043032576,0.78671875,0.51953125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.47583538966126004,3031,9.712090449475583e-07,seconds,1.6864056587219238,1.4803594518452883,megabytes,1062.0,1062.0,96.0,87.57142857142857,0.043614208,0.043614208,0.7890625,0.6632812499999999,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.3167814314432854,481,9.639469746883497e-07,seconds,0.2373960018157959,0.23299508541822433,megabytes,1062.0,1062.0,33.0,33.0,0.026136576,0.026136576,0.7609375,0.7609375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.3219248771643848,211,7.658479741567403e-07,seconds,0.9015638828277588,0.8638233048841357,megabytes,5058.0,5058.0,100.0,88.75,0.042381312000000004,0.042381312000000004,0.7921875,0.74140625,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.14098390957099977,151,6.034951667361838e-07,seconds,0.707275390625,0.618658572435379,megabytes,5058.0,5058.0,100.0,86.0,0.04175872,0.04175872,0.78046875,0.6494791666666667,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.7489169487872718,131,5.281438252650562e-07,seconds,0.7049612998962402,0.5355679709464312,megabytes,5058.0,5058.0,100.0,80.0,0.042463232000000004,0.042463232000000004,0.78359375,0.5278645833333333,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.27610274734126317,501,9.229415866133364e-07,seconds,2.1410648822784424,2.0650870418176055,megabytes,5058.0,5058.0,100.0,94.55555555555556,0.043384832000000005,0.043384832000000005,0.80234375,0.7554687500000001,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.27779404742135827,241,6.533660498896156e-07,seconds,0.9879622459411621,0.9867429696023464,megabytes,5058.0,5058.0,100.0,86.5,0.041955328,0.041955328,0.80234375,0.7826171875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.37354338754327565,221,6.121104434045756e-07,seconds,1.0700194835662842,0.918155268765986,megabytes,5058.0,5058.0,100.0,82.0,0.041967616,0.041967616,0.80625,0.5729166666666667,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.21150260698235612,401,8.751738153783635e-07,seconds,1.8769609928131104,1.720745189115405,megabytes,5058.0,5058.0,100.0,89.625,0.042979328000000004,0.042979328000000004,0.78046875,0.6791015624999999,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.24046150957185491,281,8.572056176539288e-07,seconds,1.197812795639038,1.161541573703289,megabytes,5058.0,5058.0,99.0,90.8,0.042102784000000004,0.042102784000000004,0.81328125,0.7537499999999999,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.3688593081381822,351,9.536710804758778e-07,seconds,1.581289291381836,1.4532920569181442,megabytes,5058.0,5058.0,100.0,93.57142857142857,0.042594304,0.042594304,0.80625,0.69296875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.3087469227840808,291,9.588047261945434e-07,seconds,1.323441982269287,1.2032472230494022,megabytes,5058.0,5058.0,100.0,91.16666666666667,0.042450944000000004,0.042450944000000004,0.809375,0.6861979166666666,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.3345293595050668,311,7.999177659912436e-07,seconds,1.2933423519134521,1.2896890863776207,megabytes,5058.0,5058.0,100.0,92.0,0.042303488,0.042303488,0.80234375,0.7841145833333334,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.666342015289819,411,8.380840119129756e-07,seconds,1.7662990093231201,1.7130868844687939,megabytes,5058.0,5058.0,100.0,91.0,0.042835968,0.042835968,0.80234375,0.74482421875,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.36530485945482133,381,9.456930379269871e-07,seconds,1.7268891334533691,1.5753803281113505,megabytes,5058.0,5058.0,100.0,97.71428571428571,0.042807296,0.042807296,0.81015625,0.7000000000000001,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.28071434128546097,461,9.419311249595166e-07,seconds,1.9165737628936768,1.8925707126036286,megabytes,5058.0,5058.0,100.0,95.0,0.042344448,0.042344448,0.81484375,0.7729492187500001,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.42709387061041737,231,6.037290860025516e-07,seconds,1.1331899166107178,0.9615695625543594,megabytes,5058.0,5058.0,100.0,87.8,0.042606592000000006,0.042606592000000006,0.81015625,0.63,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.4309365085769159,691,8.663571375632206e-07,seconds,2.8928446769714355,2.857645096257329,megabytes,5058.0,5058.0,100.0,95.18181818181819,0.04325376,0.04325376,0.79921875,0.7668323863636364,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.1491452474030588,171,9.66641615850691e-07,seconds,0.873410701751709,0.6980423517525196,megabytes,5058.0,5058.0,100.0,84.0,0.042094592,0.042094592,0.8015625,0.5986328125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.44819516992907116,211,8.406850625508424e-07,seconds,0.9127604961395264,0.872297958470881,megabytes,5058.0,5058.0,100.0,86.75,0.041996288,0.041996288,0.81015625,0.7369140625,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.3870709633032635,221,6.987337103073774e-07,seconds,0.9238669872283936,0.9017350701615214,megabytes,5058.0,5058.0,100.0,89.25,0.041959424,0.041959424,0.80859375,0.7662109375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.3195655322571731,671,9.218624610531565e-07,seconds,2.8818812370300293,2.7850533947348595,megabytes,5058.0,5058.0,100.0,96.81818181818181,0.042831872,0.042831872,0.81171875,0.7485795454545454,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.24318495339812723,171,7.994850127505899e-07,seconds,0.894371509552002,0.7183930389583111,megabytes,5058.0,5058.0,99.0,75.25,0.041926656,0.041926656,0.80703125,0.6267578125,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.2728349416200875,241,9.267996870331174e-07,seconds,1.1244866847991943,0.9798265928402543,megabytes,5058.0,5058.0,100.0,92.8,0.04225024,0.04225024,0.80078125,0.645,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.4300080576837645,151,8.505147796909828e-07,seconds,0.7177181243896484,0.6192606743425131,megabytes,5058.0,5058.0,100.0,85.33333333333333,0.04139008,0.04139008,0.76640625,0.65859375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.3007346186890727,411,8.010894185915743e-07,seconds,1.786104679107666,1.71007289737463,megabytes,5058.0,5058.0,100.0,90.71428571428571,0.042631168000000004,0.042631168000000004,0.8078125,0.7437500000000001,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.2976320401245976,461,8.564876429640583e-07,seconds,1.975701093673706,1.89720893278718,megabytes,5058.0,5058.0,100.0,92.375,0.04286464,0.04286464,0.8,0.7545898437499999,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.2478543037279708,291,8.280429110291062e-07,seconds,1.2633349895477295,1.2032317770645022,megabytes,5058.0,5058.0,100.0,90.4,0.041787392,0.041787392,0.79609375,0.74375,success,sinkhorn-normed,0.001,1000000,
3D-gen-hyperb-mixture-4c-24p,13824,13824,0.2646000144679016,401,9.77259432313128e-07,seconds,1.8105454444885254,1.6947282711043954,megabytes,5058.0,5058.0,100.0,92.14285714285714,0.04237312,0.04237312,0.79140625,0.7193080357142857,success,sinkhorn-normed,0.001,1000000,
