dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,cost_normed,cost_diff
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.2929377112725917,11,2.1977114712874291e-16,seconds,0.22132015228271484,0.05997223034501076,megabytes,2132.0,2132.0,55.0,55.0,0.035577856000000005,0.035577856000000005,0.08359375,0.08359375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.49753952759287356,11,1.3073784647433782e-16,seconds,0.2194063663482666,0.12420047260820866,megabytes,5054.0,5054.0,56.0,56.0,0.033902592,0.033902592,0.24921875,0.24921875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.027978809813984,11,7.170151024818197e-17,seconds,0.42592430114746094,0.327312596142292,megabytes,5056.0,5056.0,0.0,0.0,0.034025472,0.034025472,0.1375,0.1375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.0755406535118468,11,1.283165213171028e-16,seconds,0.23000454902648926,0.05918918550014496,megabytes,2130.0,2130.0,56.0,56.0,0.035528704,0.035528704,0.121875,0.121875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.3386679701724704,11,9.225772904279266e-17,seconds,0.21311521530151367,0.1185738630592823,megabytes,5056.0,5056.0,41.0,41.0,0.03387392,0.03387392,0.24921875,0.24921875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.0749467783564866,11,2.1858251301137037e-16,seconds,0.43189477920532227,0.3335497621446848,megabytes,5054.0,5054.0,1.0,1.0,0.034791424,0.034791424,0.1390625,0.1390625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.6825341527078345,11,1.2267215480637908e-16,seconds,0.22191262245178223,0.057486437261104584,megabytes,2132.0,2132.0,55.0,55.0,0.035557376,0.035557376,0.0859375,0.0859375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.9564791215008135,11,6.194132524827844e-17,seconds,0.22014188766479492,0.12197263725101948,megabytes,5054.0,5054.0,55.0,55.0,0.033923072000000005,0.033923072000000005,0.28671875,0.28671875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.310331185947291,11,1.0015777986803596e-16,seconds,0.4141201972961426,0.3269635699689388,megabytes,5056.0,5056.0,0.0,0.0,0.033816576,0.033816576,0.12265625,0.12265625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.5474377735684073,11,4.863141819950275e-17,seconds,0.2143549919128418,0.06512091495096684,megabytes,2130.0,2130.0,57.0,57.0,0.035438592000000005,0.035438592000000005,0.08515625,0.08515625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.6504120868028226,11,5.2581227260535735e-17,seconds,0.23298406600952148,0.13421432860195637,megabytes,5056.0,5056.0,53.0,53.0,0.033853440000000005,0.033853440000000005,0.26953125,0.26953125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.8170563204744692,11,1.5236831250430746e-16,seconds,0.4325222969055176,0.3352663516998291,megabytes,5054.0,5054.0,0.0,0.0,0.033894400000000005,0.033894400000000005,0.13515625,0.13515625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,1.2440686594757775,11,9.140988148989837e-17,seconds,0.21161341667175293,0.058617403730750084,megabytes,2132.0,2132.0,48.0,48.0,0.035540992,0.035540992,0.12890625,0.12890625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-24p,13824,13824,0.8468121629888299,11,6.969513647896051e-17,seconds,0.21587705612182617,0.05589408427476883,megabytes,2130.0,2130.0,17.0,17.0,0.035504128,0.035504128,0.08515625,0.08515625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6193999868141893,11,3.846348884103742e-17,seconds,1.7927255630493164,1.6469046771526337,megabytes,25286.0,25286.0,100.0,39.0,0.06923059200000001,0.10123264000000001,0.79765625,0.37591145833333334,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.7366712103159887,11,9.844520317268842e-17,seconds,0.49669694900512695,0.34929846972227097,megabytes,25288.0,25288.0,100.0,100.0,0.049651712,0.049651712,0.78984375,0.4140625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.761124128971343,11,1.320213802676797e-16,seconds,0.4625518321990967,0.2781686317175627,megabytes,25288.0,25288.0,100.0,100.0,0.049557504,0.049557504,0.7734375,0.38671875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6468327006407696,11,5.640413103786793e-17,seconds,0.31050658226013184,0.2696594037115574,megabytes,25286.0,25286.0,100.0,100.0,0.04026368,0.04026368,0.671875,0.671875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.33093104777882293,11,1.6301651556737013e-16,seconds,0.29773521423339844,0.26966062001883984,megabytes,25288.0,25288.0,100.0,100.0,0.040067072,0.040067072,0.696875,0.696875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.5524949424085888,11,6.459269223623623e-17,seconds,0.30823731422424316,0.2693194802850485,megabytes,25286.0,25286.0,100.0,100.0,0.040108032,0.040108032,0.68125,0.68125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.8043551125156256,11,1.7939865039048103e-16,seconds,0.4485938549041748,0.30493455938994884,megabytes,25288.0,25288.0,100.0,100.0,0.053600256000000006,0.053600256000000006,0.79765625,0.5226562499999999,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.0903009149690681,11,1.0414005527707675e-16,seconds,0.42168450355529785,0.2841874174773693,megabytes,25286.0,25286.0,100.0,100.0,0.054046720000000006,0.054046720000000006,0.784375,0.49843750000000003,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.4641572386965881,11,1.6468137837255285e-16,seconds,0.31152772903442383,0.2693090904504061,megabytes,25288.0,25288.0,100.0,100.0,0.040181760000000004,0.040181760000000004,0.684375,0.684375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.9644653790922842,11,8.825646594090422e-17,seconds,0.27585697174072266,0.27686466462910175,megabytes,25286.0,25286.0,100.0,100.0,0.039886848,0.039886848,0.77421875,0.77421875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.5513387318845666,11,4.8553165046254864e-17,seconds,0.4710566997528076,0.29125131852924824,megabytes,25288.0,25288.0,100.0,100.0,0.054280192000000005,0.054280192000000005,0.7078125,0.35390625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.7487683454382289,11,1.737725725687489e-16,seconds,0.4686152935028076,0.3443740997463465,megabytes,33444.0,33444.0,100.0,97.0,0.053608448,0.053608448,0.7734375,0.471875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.37244672938661033,11,1.2387307204620283e-16,seconds,0.2828514575958252,0.26861798763275146,megabytes,25288.0,25288.0,100.0,100.0,0.03985408,0.03985408,0.75859375,0.75859375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.5883571233261131,11,1.9887149965068664e-16,seconds,0.291759729385376,0.26947364769876003,megabytes,25286.0,25286.0,100.0,100.0,0.039940096,0.039940096,0.7359375,0.7359375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6269578407808676,11,1.1695404643803044e-16,seconds,0.6100296974182129,0.3577642347663641,megabytes,25288.0,25288.0,100.0,100.0,0.053706752,0.053706752,0.76875,0.44648437500000004,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6234779008541387,11,5.051589617543621e-17,seconds,0.5713024139404297,0.27372479997575283,megabytes,25286.0,25286.0,100.0,100.0,0.055058432000000004,0.055058432000000004,0.75859375,0.379296875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.8074621110090887,11,5.892072075349343e-17,seconds,0.2767677307128906,0.26969453878700733,megabytes,25288.0,25288.0,100.0,100.0,0.039751680000000005,0.039751680000000005,0.72265625,0.72265625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.2998323203494437,11,1.788456270522555e-16,seconds,0.28845906257629395,0.2702758051455021,megabytes,25286.0,25286.0,100.0,100.0,0.039944192,0.039944192,0.72890625,0.72890625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.4943423604889343,11,7.476743634760512e-17,seconds,0.2738687992095947,0.2790673468261957,megabytes,25288.0,25288.0,100.0,100.0,0.039870464,0.039870464,0.8,0.8,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.0283781544714659,11,5.709735522855578e-17,seconds,0.2851836681365967,0.2703221272677183,megabytes,25286.0,25286.0,100.0,100.0,0.03985408,0.03985408,0.74609375,0.74609375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.0883695767810173,11,1.7317514451245588e-16,seconds,0.3509182929992676,0.27023562975227833,megabytes,25288.0,25288.0,100.0,100.0,0.040009728,0.040009728,0.5578125,0.5578125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.3386410151291683,11,6.11857475886704e-17,seconds,0.41837167739868164,0.28064247593283653,megabytes,8868.0,8868.0,100.0,100.0,0.039989248000000005,0.039989248000000005,0.478125,0.478125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.0754243880740233,11,8.305323579116856e-17,seconds,0.36795949935913086,0.29844820499420166,megabytes,25288.0,25288.0,100.0,100.0,0.03950592,0.03950592,0.61875,0.61875,success,sinkhorn-normed,1.0,1000000,,
