dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,cost_normed,cost_diff
3D-gaussian-2c-24p,13824,13824,0.7664759422699794,11,1.2619069930162103e-16,seconds,0.2169945240020752,0.05653236620128155,megabytes,2130.0,2130.0,54.0,54.0,0.23253811200000002,0.23253811200000002,0.1265625,0.1265625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.7150896805201425,11,1.2596012888188966e-16,seconds,0.20697379112243652,0.05683700367808342,megabytes,2132.0,2132.0,45.0,45.0,0.23256268800000002,0.23256268800000002,0.13046875,0.13046875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.7108814217258485,11,1.321897382696558e-16,seconds,0.21481633186340332,0.056717950850725174,megabytes,2130.0,2130.0,45.0,45.0,0.232624128,0.232624128,0.165625,0.165625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.7438195176631204,11,1.283702776553004e-16,seconds,0.22679424285888672,0.058480776846408844,megabytes,2132.0,2132.0,61.0,61.0,0.23257907200000003,0.23257907200000003,0.08359375,0.08359375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.33934462418303335,11,1.135796267935011e-16,seconds,0.21698594093322754,0.05659051239490509,megabytes,2130.0,2130.0,67.0,67.0,0.232636416,0.232636416,0.16796875,0.16796875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.6089472010381421,11,1.2968785667945014e-16,seconds,0.20943307876586914,0.056534409523010254,megabytes,2132.0,2132.0,55.0,55.0,0.23259955200000001,0.23259955200000001,0.16875,0.16875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.9451598357253022,11,1.4432987221896327e-16,seconds,0.21533560752868652,0.05666053295135498,megabytes,2130.0,2130.0,55.0,55.0,0.23257088,0.23257088,0.08515625,0.08515625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.9582244814649518,11,1.683293328796767e-16,seconds,0.21970534324645996,0.05650472640991211,megabytes,2132.0,2132.0,55.0,55.0,0.23252992,0.23252992,0.08515625,0.08515625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.5181142409474574,11,1.7135729882380186e-16,seconds,0.21221065521240234,0.05676220543682575,megabytes,2130.0,2130.0,52.0,52.0,0.232546304,0.232546304,0.08671875,0.08671875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,1.103296270889599,11,1.270299933408382e-16,seconds,0.21189332008361816,0.05668642930686474,megabytes,2132.0,2132.0,47.0,47.0,0.23260364800000002,0.23260364800000002,0.08359375,0.08359375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,1.003101780295162,11,1.161105313269053e-16,seconds,0.22790098190307617,0.05833939649164677,megabytes,2130.0,2130.0,60.0,60.0,0.23255040000000002,0.23255040000000002,0.08203125,0.08203125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,1.1496716450104425,11,1.325609223719384e-16,seconds,0.20548057556152344,0.05656243488192558,megabytes,2132.0,2132.0,68.0,68.0,0.232546304,0.232546304,0.2140625,0.2140625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-24p,13824,13824,0.4582643869622245,11,1.443353562456921e-16,seconds,0.21044135093688965,0.05678040347993374,megabytes,2130.0,2130.0,64.0,64.0,0.232558592,0.232558592,0.16640625,0.16640625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.6235837306019822,11,9.558414643895012e-17,seconds,1.3086936473846436,1.2493863236159086,megabytes,33444.0,33444.0,100.0,64.5,0.257359872,0.29386752,0.790625,0.5192708333333333,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,1.4905686417381647,11,9.141892840922595e-17,seconds,0.42610597610473633,0.2822443675249815,megabytes,25288.0,25288.0,100.0,100.0,0.236736512,0.236736512,0.7421875,0.459765625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,1.4571022006048067,11,9.735292306902896e-17,seconds,0.4267759323120117,0.27816219814121723,megabytes,25288.0,25288.0,100.0,100.0,0.24117248000000002,0.24117248000000002,0.790625,0.498828125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.37305243029055235,11,8.805428484395057e-17,seconds,0.41408395767211914,0.2784580048173666,megabytes,25286.0,25286.0,100.0,100.0,0.24114380800000002,0.24114380800000002,0.8,0.508984375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,1.4368319057727015,11,1.0861879894560442e-16,seconds,0.4212796688079834,0.2826212905347347,megabytes,25288.0,25288.0,100.0,100.0,0.24108646400000003,0.24108646400000003,0.77734375,0.478515625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.5726794619936741,11,8.84436216068248e-17,seconds,0.4141416549682617,0.27950235456228256,megabytes,25286.0,25286.0,100.0,100.0,0.24294195200000002,0.24294195200000002,0.7453125,0.46328125000000003,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.833117505620707,11,9.399001297791397e-17,seconds,0.4376399517059326,0.2891841344535351,megabytes,25288.0,25288.0,100.0,100.0,0.242987008,0.242987008,0.79921875,0.46328125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.42217569770613816,11,8.310555480117809e-17,seconds,0.4424901008605957,0.3039018176496029,megabytes,25286.0,25286.0,100.0,100.0,0.243113984,0.243113984,0.78515625,0.458203125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.5899843291099647,11,1.0007811461350085e-16,seconds,0.4216587543487549,0.28129549510776997,megabytes,25288.0,25288.0,100.0,100.0,0.24292966400000002,0.24292966400000002,0.79921875,0.49140625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.8839360821302462,11,1.0447471230831447e-16,seconds,0.43900108337402344,0.28826120495796204,megabytes,25286.0,25286.0,100.0,100.0,0.242950144,0.242950144,0.78515625,0.478125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.7440001367940005,11,8.938103990994227e-17,seconds,0.45007777214050293,0.30976109392941,megabytes,25288.0,25288.0,100.0,100.0,0.243052544,0.243052544,0.76015625,0.44101562499999997,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.7656212679202081,11,8.791088767139647e-17,seconds,0.4181349277496338,0.27775121107697487,megabytes,25286.0,25286.0,100.0,100.0,0.24288051200000002,0.24288051200000002,0.74765625,0.465234375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.8845256093383904,11,1.137209279217173e-16,seconds,0.44799184799194336,0.29022502340376377,megabytes,25288.0,25288.0,100.0,100.0,0.24301977600000002,0.24301977600000002,0.77265625,0.43007812500000003,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,1.0425727207630036,11,9.615238895778839e-17,seconds,0.48041868209838867,0.3143607880920172,megabytes,25286.0,25286.0,100.0,100.0,0.243064832,0.243064832,0.74765625,0.3953125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.5172348950870184,11,8.513760406830046e-17,seconds,0.4235341548919678,0.2812909409403801,megabytes,25288.0,25288.0,100.0,100.0,0.24285593600000002,0.24285593600000002,0.78046875,0.45859375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.9825650092366532,11,1.0113713330960336e-16,seconds,0.4258580207824707,0.2799926623702049,megabytes,25286.0,25286.0,100.0,100.0,0.242962432,0.242962432,0.7484375,0.44296875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.6874846482727357,11,8.737170406514693e-17,seconds,0.42243480682373047,0.2839046884328127,megabytes,25288.0,25288.0,100.0,100.0,0.24280678400000003,0.24280678400000003,0.765625,0.45,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.9761709630393036,11,8.633720546744487e-17,seconds,0.43773388862609863,0.2787008751183748,megabytes,25286.0,25286.0,100.0,100.0,0.242991104,0.242991104,0.796875,0.443359375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.7664907119483224,11,8.102523655685891e-17,seconds,0.4534647464752197,0.3091409057378769,megabytes,25288.0,25288.0,100.0,100.0,0.24291737600000002,0.24291737600000002,0.75625,0.43906249999999997,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.7153829805266779,11,1.0501364685020962e-16,seconds,0.44858551025390625,0.28999732807278633,megabytes,25286.0,25286.0,100.0,100.0,0.24292966400000002,0.24292966400000002,0.771875,0.44921875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.7108971479467258,11,8.22757164098313e-17,seconds,0.44103479385375977,0.3164679389446974,megabytes,33446.0,33446.0,100.0,100.0,0.24266342400000002,0.24266342400000002,0.78515625,0.469921875,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.7438969528222223,11,1.0518757405713084e-16,seconds,0.41268277168273926,0.2793879956007004,megabytes,25286.0,25286.0,100.0,100.0,0.24270848,0.24270848,0.7828125,0.48203125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.33936024350922234,11,8.052165050476335e-17,seconds,0.41176891326904297,0.2772796079516411,megabytes,25288.0,25288.0,100.0,100.0,0.24262656000000002,0.24262656000000002,0.7796875,0.50234375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.6090333692345337,11,1.0006565289073633e-16,seconds,0.45082759857177734,0.2894144877791405,megabytes,25286.0,25286.0,100.0,100.0,0.24278220800000003,0.24278220800000003,0.7984375,0.480859375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.9452557121653267,11,9.615198304419011e-17,seconds,0.435260534286499,0.3095042258501053,megabytes,33446.0,33446.0,100.0,100.0,0.24281088,0.24281088,0.79140625,0.45976562499999996,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.9582411940216653,11,9.182063631178224e-17,seconds,0.4412844181060791,0.2799443881958723,megabytes,25286.0,25286.0,100.0,100.0,0.24294604800000003,0.24294604800000003,0.7875,0.41640625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.5182461645965926,11,9.189456868598531e-17,seconds,0.4350426197052002,0.3108856286853552,megabytes,33446.0,33446.0,100.0,100.0,0.24268800000000001,0.24268800000000001,0.76328125,0.48359375000000004,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,1.1033733631490301,11,8.973035944420745e-17,seconds,0.4175107479095459,0.28105379827320576,megabytes,25286.0,25286.0,100.0,100.0,0.24270028800000001,0.24270028800000001,0.7765625,0.456640625,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,1.0033767379364102,11,8.51561812516641e-17,seconds,0.41412353515625,0.27820954471826553,megabytes,25288.0,25288.0,100.0,100.0,0.24269209600000002,0.24269209600000002,0.771875,0.47578125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,1.1497215627399138,11,1.0211188753451326e-16,seconds,0.419938325881958,0.2824497725814581,megabytes,25286.0,25286.0,100.0,100.0,0.24265523200000003,0.24265523200000003,0.765625,0.427734375,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-2c-32p,32768,32768,0.4582924985564146,11,8.825191473603653e-17,seconds,0.42740345001220703,0.28034541942179203,megabytes,25288.0,25288.0,100.0,100.0,0.242835456,0.242835456,0.80390625,0.4703125,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-4c-16p,4096,4096,0.8737347579314139,11,1.2278366508123936e-16,seconds,0.0,0.018605079501867294,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-4c-16p,4096,4096,0.652765499993476,11,1.3585619642433345e-16,seconds,0.0,0.012898119166493416,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-4c-16p,4096,4096,0.7110131837754505,11,1.2868614813937404e-16,seconds,0.0,0.013497035950422287,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-4c-16p,4096,4096,0.6711108081424049,11,1.6094812159282113e-16,seconds,0.0,0.009707987308502197,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-4c-16p,4096,4096,0.6877195159667331,11,1.268134530709463e-16,seconds,0.0,0.009685680270195007,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gaussian-4c-16p,4096,4096,0.8454990222266341,11,1.3336898040035716e-16,seconds,0.0,0.009438551962375641,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
