dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
1D-gaussian-1c-256p,256,256,0.004879668421490621,,3.0357660829594124e-17,0.0,seconds,0.0,0.008495967835187912,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.11213596885555678,,5.2475385148298415e-17,0.0,seconds,0.0,0.009195350110530853,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.0300009696836521,,1.8214596497756474e-17,0.0,seconds,0.0,0.009025403298437595,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.012169488961063197,,1.3964523981613297e-16,0.0,seconds,0.0,0.009201503358781338,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.14107353034465261,,1.2663481374630692e-16,0.0,seconds,0.0,0.010192141868174076,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.03992794486287435,,3.5561831257524545e-17,0.0,seconds,0.0,0.009781504049897194,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.01203053481811264,,1.2923689896027213e-16,0.0,seconds,0.0,0.008866903372108936,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.004048799653261447,,5.2909066017292616e-17,0.0,seconds,0.0,0.008606613613665104,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.02573758162047946,,9.540979117872439e-18,0.0,seconds,0.0,0.009605261497199535,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.003976871343559276,,1.964574336543734e-16,0.0,seconds,0.0,0.009126641787588596,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.06146008798539825,,1.3357370765021415e-16,0.0,seconds,0.0,0.010573050938546658,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.2430974230279296,,1.3877787807814457e-17,0.0,seconds,0.0,0.01539370696991682,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.0005392253617326745,,8.760353553682876e-17,0.0,seconds,0.0,0.007786192931234837,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.08884618153747555,,5.377642775528102e-17,0.0,seconds,0.0,0.009816491045057774,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.008635218270631646,,8.283304597789254e-17,0.0,seconds,0.0,0.00975495483726263,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.026367101210899482,,1.8388068845354155e-16,0.0,seconds,0.0,0.008907503448426723,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.00010256773784068611,,9.584347204771859e-17,0.0,seconds,0.0,0.006919211708009243,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.007529488426815205,,1.7954387976359953e-16,0.0,seconds,0.0,0.008911353535950184,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.12485380480824827,,2.2811613709095013e-16,0.0,seconds,0.0,0.010586909018456936,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.0036804651058387895,,1.474514954580286e-17,0.0,seconds,0.0,0.008657492697238922,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.004578228671729983,,1.231653667943533e-16,0.0,seconds,0.0,0.009044984355568886,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.07331377170077617,,1.1622647289044608e-16,0.0,seconds,0.0,0.010071055963635445,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-256p,256,256,0.08296078005736138,,8.847089727481716e-17,0.0,seconds,0.0,0.010808419436216354,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-1c-512p,512,512,0.030277149669259783,,5.594483210025203e-17,0.0,seconds,0.23332786560058594,0.03101685456931591,megabytes,546.0,546.0,0.0,0.0,0.15788032000000002,0.15788032000000002,0.0,0.0,success,lp
1D-gaussian-1c-512p,512,512,0.0025677619525619477,,1.3769367590565906e-16,0.0,seconds,0.21444201469421387,0.028457684442400932,megabytes,546.0,546.0,0.0,0.0,0.162725888,0.162725888,0.0,0.0,success,lp
1D-gaussian-1c-512p,512,512,0.0005443080898227511,,1.0603497246908233e-16,0.0,seconds,0.21583127975463867,0.030002019368112087,megabytes,546.0,546.0,0.0,0.0,0.162799616,0.162799616,0.0,0.0,success,lp
1D-gaussian-1c-512p,512,512,0.00023107051551832602,,6.895525817007808e-17,0.0,seconds,0.21286273002624512,0.02899874746799469,megabytes,546.0,546.0,0.0,0.0,0.16286924800000002,0.16286924800000002,0.0,0.0,success,lp
1D-gaussian-1c-512p,512,512,0.062173261667126424,,1.214306433183765e-17,0.0,seconds,0.21317195892333984,0.042714240960776806,megabytes,546.0,546.0,0.0,0.0,0.165953536,0.165953536,0.0,0.0,success,lp
1D-gaussian-1c-512p,512,512,0.2413533459872426,,1.927711462679227e-16,0.0,seconds,0.23072576522827148,0.036221773363649845,megabytes,546.0,546.0,0.0,0.0,0.16277913600000002,0.16277913600000002,0.0,0.0,success,lp
