dataset,mu_size,nu_size,cost,cost_normed,cost_diff,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter
1D-gaussian-1c-64p,64,64,0.06449978506959159,0.016124946267397897,0.04837483880219369,1000000,0.06575790017319331,seconds,39.98449993133545,39.973999816924334,megabytes,544.0,544.0,60.0,58.61931818181818,0.11844812800000001,0.11844812800000001,0.815625,0.7806418678977273,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.06449986840508015,0.016124967101270038,0.048374901303810114,1000000,0.06239329203365452,seconds,39.96333336830139,39.88677475042641,megabytes,544.0,544.0,61.0,58.867816091954026,0.118444032,0.118444032,0.815625,0.7779049928160918,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.049382713569075136,0.012345678392268784,0.03703703517680635,1000000,0.09638917814411481,seconds,40.08400011062622,39.9202913120389,megabytes,544.0,544.0,62.0,59.05142857142857,0.11846041600000001,0.11846041600000001,0.81796875,0.7749151785714286,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.03628117913781741,0.009070294784454352,0.027210884353363055,1000000,0.06640007518055072,seconds,40.17173194885254,40.00140919908881,megabytes,544.0,544.0,60.0,58.36158192090395,0.118689792,0.118689792,0.81640625,0.7764830508474575,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.009070294784548434,0.0022675736961371086,0.006802721088411326,1000000,0.02053942870696107,seconds,40.12349534034729,39.98246140405536,megabytes,544.0,544.0,60.0,58.97727272727273,0.118468608,0.118468608,0.8140625,0.7766601562499997,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.10078104879272987,0.025195262198182466,0.0755857865945474,1000000,0.06807327141982296,seconds,40.11191987991333,39.97729444876313,megabytes,544.0,544.0,60.0,58.45086705202312,0.11845632,0.11845632,0.8109375,0.7762373554913293,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.17031997985291703,0.042579994963229256,0.12773998488968777,1000000,0.1377501272412209,seconds,39.9841103553772,39.90954174660146,megabytes,544.0,544.0,62.0,59.25142857142857,0.11845632,0.11845632,0.81640625,0.77796875,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.036281179119721674,0.009070294779930418,0.027210884339791255,1000000,0.08120752638920808,seconds,40.07258343696594,40.07191264256835,megabytes,544.0,544.0,62.0,58.79558011049724,0.11842764800000001,0.11842764800000001,0.8234375,0.7805334944751379,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.009070294784542318,0.0022675736961355795,0.006802721088406738,1000000,0.021555161116905364,seconds,39.99695324897766,39.875226844102144,megabytes,544.0,544.0,60.0,58.994285714285716,0.11845632,0.11845632,0.81484375,0.7765580357142856,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.12194504451749388,0.03048626112937347,0.09145878338812041,1000000,0.10918075262957683,seconds,40.396793365478516,40.328725224360824,megabytes,544.0,544.0,60.0,57.966850828729285,0.118480896,0.118480896,0.8125,0.7770847720994474,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.1975308616867394,0.04938271542168485,0.14814814626505454,1000000,0.10839259547422075,seconds,40.182376861572266,40.061901377514005,megabytes,544.0,544.0,60.0,58.28488372093023,0.118525952,0.118525952,0.815625,0.775490552325581,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.016124968504224506,0.0040312421260561265,0.01209372637816838,1000000,0.00833546574747917,seconds,40.144806146621704,40.04008596763015,megabytes,544.0,544.0,62.0,58.828729281767956,0.118501376,0.118501376,0.81796875,0.7767092541436467,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.36381960189735857,0.09095490047433964,0.27286470142301894,1000000,0.1973220821865251,seconds,40.329636096954346,40.174473598599434,megabytes,544.0,544.0,60.0,58.56983240223464,0.11855462400000001,0.11855462400000001,0.81953125,0.7775925279329611,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.0,0.0,0.0,1000000,0.00594752715384825,seconds,40.28330039978027,40.09570054151118,megabytes,544.0,544.0,62.0,58.72222222222222,0.118849536,0.118849536,0.82109375,0.7740581597222221,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.008899947624697304,0.002224986906174326,0.006674960718522978,858441,9.684675058460151e-07,seconds,34.60178351402283,34.53981079719961,megabytes,544.0,544.0,62.0,58.13548387096774,0.11862016,0.11862016,0.8125,0.7767439516129031,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.04938269642495976,0.01234567410623994,0.03703702231871982,1000000,0.08600825380192861,seconds,40.05615282058716,40.029532823711634,megabytes,544.0,544.0,60.0,58.847457627118644,0.118607872,0.118607872,0.81484375,0.7793432203389828,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.0008581653601085386,0.00021454134002713465,0.000643624020081404,294321,9.576611543516598e-07,seconds,11.857437133789062,11.828897133469582,megabytes,544.0,544.0,61.0,57.888888888888886,0.11864064,0.11864064,0.8109375,0.776200810185185,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.06449987397645443,0.016124968494113608,0.04837490548234082,1000000,0.07615174398911433,seconds,40.144726514816284,39.99173920787871,megabytes,544.0,544.0,62.0,58.42261904761905,0.11864064,0.11864064,0.8109375,0.7744838169642854,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.3638196019151056,0.0909549004787764,0.2728647014363292,1000000,0.16057023391507966,seconds,40.684672594070435,40.61117186769843,megabytes,544.0,544.0,60.0,57.80597014925373,0.11867340800000001,0.11867340800000001,0.821875,0.7782921330845771,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.1975308642210595,0.049382716055264876,0.14814814816579464,1000000,0.1550312824228426,seconds,40.21114492416382,40.129850558936596,megabytes,544.0,544.0,60.0,58.11290322580645,0.11863654400000001,0.11863654400000001,0.815625,0.7778561827956987,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.00907029478454855,0.0022675736961371377,0.006802721088411413,1000000,0.01826590500455901,seconds,40.32258701324463,40.147060891613364,megabytes,544.0,544.0,60.0,58.21857923497268,0.11900518400000001,0.11900518400000001,0.82265625,0.775917862021858,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.3638192831393886,0.09095482078484715,0.2728644623545414,1000000,0.1831049495027725,seconds,40.0972535610199,40.08813257701695,megabytes,544.0,544.0,62.0,58.729885057471265,0.11871846400000001,0.11871846400000001,0.81875,0.7798042385057472,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-64p,64,64,0.5804988658396202,0.14512471645990505,0.43537414937971514,1000000,0.25711068650585633,seconds,39.609517335891724,39.53754220157862,megabytes,544.0,544.0,60.0,59.19767441860465,0.118784,0.118784,0.81171875,0.7776753270348832,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.39680079361683046,0.09920019840420762,0.29760059521262283,1000000,0.13101462085163845,seconds,41.005160331726074,41.01545067131519,megabytes,544.0,544.0,64.0,60.064516129032256,0.132063232,0.132063232,0.825,0.7768733198924734,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.048608097216062435,0.012152024304015609,0.036456072912046826,1000000,0.052191825599216694,seconds,40.198156118392944,40.156712509691715,megabytes,544.0,544.0,64.0,61.0,0.11941478400000001,0.11941478400000001,0.8421875,0.7813824152542371,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.9228097146484334,0.23070242866210836,0.6921072859863251,1000000,0.19945787520421154,seconds,40.27517509460449,40.23794590495527,megabytes,544.0,544.0,64.0,60.66860465116279,0.11938201600000001,0.11938201600000001,0.81796875,0.7786155523255816,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.2232004396549382,0.05580010991373455,0.16740032974120364,1000000,0.1102514272327838,seconds,40.28408098220825,40.120257910341024,megabytes,544.0,544.0,63.0,61.00574712643678,0.11942297600000001,0.11942297600000001,0.815625,0.7746183548850576,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.020088040169210106,0.005022010042302526,0.01506603012690758,1000000,0.02173857642240023,seconds,40.01553511619568,40.02544379234314,megabytes,544.0,544.0,64.0,60.91428571428571,0.11930009600000001,0.11930009600000001,0.8140625,0.7776741071428572,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.2700725401323002,0.06751813503307505,0.20255440509922515,1000000,0.12423711533345108,seconds,40.264750480651855,40.11942619085312,megabytes,544.0,544.0,63.0,61.308571428571426,0.119341056,0.119341056,0.81328125,0.7771294642857142,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.04860808630225982,0.012152021575564956,0.03645606472669487,1000000,0.04584996850975788,seconds,40.46959471702576,40.32076803036034,megabytes,544.0,544.0,62.0,61.005376344086024,0.11930009600000001,0.11930009600000001,0.8171875,0.7764952956989248,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.06348771972930713,0.01587192993232678,0.04761578979698035,1000000,0.049237198872705945,seconds,40.33885860443115,40.189475283026695,megabytes,544.0,544.0,63.0,60.99404761904762,0.11932057600000001,0.11932057600000001,0.81328125,0.7738002232142853,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.06348810554186808,0.01587202638546702,0.047616079156401064,1000000,0.046872993885923656,seconds,40.34122085571289,40.25244560278952,megabytes,544.0,544.0,62.0,60.91428571428571,0.119271424,0.119271424,0.81015625,0.7776964285714286,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.055800098323628554,0.013950024580907138,0.041850073742721414,1000000,0.047623768146301315,seconds,40.18614053726196,40.16562371701002,megabytes,544.0,544.0,64.0,61.06145251396648,0.11927552000000001,0.11927552000000001,0.8328125,0.7822189245810053,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.03571207142427277,0.008928017856068192,0.026784053568204576,1000000,0.0489586061649238,seconds,40.056490898132324,39.913870856165886,megabytes,544.0,544.0,63.0,61.04,0.11924275200000001,0.11924275200000001,0.81484375,0.7773080357142857,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.00892801785600892,0.00223200446400223,0.00669601339200669,1000000,0.015581787401910196,seconds,39.80646848678589,39.80412615835667,megabytes,544.0,544.0,64.0,61.62721893491124,0.11928371200000001,0.11928371200000001,0.815625,0.779317677514793,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.08952817843535546,0.022382044608838865,0.0671461338265166,1000000,0.0742628368267586,seconds,40.16376352310181,40.0414278190583,megabytes,544.0,544.0,62.0,61.266666666666666,0.11931238400000001,0.11931238400000001,0.8109375,0.7774147727272723,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.16764833530083878,0.041912083825209695,0.12573625147562908,1000000,0.10145309391509,seconds,40.39704918861389,40.261963076889515,megabytes,544.0,544.0,63.0,60.78688524590164,0.119349248,0.119349248,0.81171875,0.7744450136612023,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.041912083670793354,0.010478020917698339,0.031434062753095016,1000000,0.03636155120792954,seconds,39.97854924201965,39.949432676658034,megabytes,544.0,544.0,63.0,60.85635359116022,0.119361536,0.119361536,0.8234375,0.7777451657458562,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.00892801785603851,0.0022320044640096277,0.006696013392028883,1000000,0.01629697763514344,seconds,40.114795446395874,40.065485175698996,megabytes,544.0,544.0,62.0,60.84444444444444,0.11941888,0.11941888,0.81875,0.7814192708333333,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.12003219385113875,0.030008048462784688,0.09002414538835407,1000000,0.0807785336409721,seconds,39.83578419685364,39.7635651063174,megabytes,544.0,544.0,63.0,61.46242774566474,0.119386112,0.119386112,0.82109375,0.7775469653179194,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.18079236126774334,0.045198090316935835,0.1355942709508075,1000000,0.10303302666194385,seconds,40.204835176467896,40.189862130209804,megabytes,544.0,544.0,62.0,61.08139534883721,0.119455744,0.119455744,0.8203125,0.7797102107558143,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.012152024303305465,0.0030380060758263662,0.0091140182274791,1000000,0.030749764407458413,seconds,40.45698690414429,40.31358887068927,megabytes,544.0,544.0,65.0,60.9171270718232,0.11942707200000001,0.11942707200000001,0.821875,0.776221512430939,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.3772087544325324,0.0943021886081331,0.28290656582439927,1000000,0.1250802201222412,seconds,39.97653555870056,39.863527342677116,megabytes,544.0,544.0,63.0,61.1551724137931,0.11948032,0.11948032,0.846875,0.7774155890804598,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.0,0.0,0.0,1000000,0.004188946828621653,seconds,39.989922761917114,39.89741338044405,megabytes,544.0,544.0,62.0,61.11413043478261,0.119468032,0.119468032,0.81796875,0.7772927989130431,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.006200012400020108,0.001550003100005027,0.004650009300015081,1000000,0.022955205884790615,seconds,40.38563942909241,40.293824227526784,megabytes,544.0,544.0,64.0,60.680851063829785,0.1195008,0.1195008,0.81484375,0.7788231382978723,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.04860806869645242,0.012152017174113105,0.036456051522339314,1000000,0.06310020995752316,seconds,40.35620903968811,40.26511809229851,megabytes,544.0,544.0,64.0,60.88,0.11947212800000001,0.11947212800000001,0.8171875,0.7766517857142858,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.0007811016217567862,0.00019527540543919656,0.0005858262163175897,845111,9.780527628664084e-07,seconds,34.02104067802429,33.88291704840958,megabytes,544.0,544.0,63.0,60.734693877551024,0.119533568,0.119533568,0.815625,0.7766900510204083,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.06348812690754049,0.015872031726885123,0.04761609518065537,1000000,0.056538608432051565,seconds,40.25532341003418,40.21974525973201,megabytes,544.0,544.0,62.0,60.825581395348834,0.11952947200000001,0.11952947200000001,0.81328125,0.7774800145348834,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.3395126790054354,0.08487816975135885,0.25463450925407655,1000000,0.13938231863218878,seconds,40.3526508808136,40.24222293868661,megabytes,544.0,544.0,63.0,61.00526315789474,0.11956633600000001,0.11956633600000001,0.815625,0.776747532894737,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.20856841713200094,0.052142104283000236,0.15642631284900071,1000000,0.0925382681182986,seconds,40.04094481468201,39.89308627322316,megabytes,544.0,544.0,62.0,61.06285714285714,0.119537664,0.119537664,0.8296875,0.7779687500000002,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.00892801785604571,0.0022320044640114275,0.006696013392034282,1000000,0.013980935105618958,seconds,40.31564736366272,40.27262391708791,megabytes,544.0,544.0,64.0,60.99425287356322,0.11963596800000001,0.11963596800000001,0.81875,0.7786323635057468,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.3581122619069139,0.08952806547672848,0.26858419643018544,1000000,0.13496816576139184,seconds,40.08503532409668,40.02952332794666,megabytes,544.0,544.0,64.0,61.166666666666664,0.11956633600000001,0.11956633600000001,0.846875,0.7773958333333338,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-128p,128,128,0.5954491903955559,0.14886229759888897,0.4465868927966669,1000000,0.1705890908177272,seconds,40.14060139656067,40.10509272478521,megabytes,544.0,544.0,63.0,61.18181818181818,0.11957452800000001,0.11957452800000001,0.81171875,0.7797230113636361,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.3936947327693536,0.0984236831923384,0.29527104957701517,1000000,0.09465954889683759,seconds,46.08872985839844,45.92314994893968,megabytes,546.0,546.0,63.0,58.75257731958763,0.135643136,0.135643136,0.81171875,0.7731354703608249,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.04822760476722336,0.01205690119180584,0.03617070357541752,1000000,0.0377206092351411,seconds,45.035866022109985,45.04971529729664,megabytes,546.0,546.0,62.0,60.3502538071066,0.12048384000000001,0.12048384000000001,0.81171875,0.778735723350254,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.9306570558098615,0.23266426395246537,0.697992791857396,1000000,0.13800189462122667,seconds,45.761385917663574,45.70914364606142,megabytes,546.0,546.0,66.0,59.77386934673367,0.12027904,0.12027904,0.8125,0.7788120288944725,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.22889650135084444,0.05722412533771111,0.17167237601313334,1000000,0.07211871272402086,seconds,46.456711769104004,46.328549636527896,megabytes,546.0,546.0,63.0,58.86854460093897,0.120336384,0.120336384,0.8171875,0.7781836854460096,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.017777777774419953,0.004444444443604988,0.013333333330814965,1000000,0.024115875291904235,seconds,45.37946963310242,45.24573585949838,megabytes,546.0,546.0,62.0,60.204081632653065,0.12030771200000001,0.12030771200000001,0.81640625,0.7769013073979592,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.27613994611578463,0.06903498652894616,0.20710495958683847,1000000,0.08233892348531051,seconds,45.0429368019104,45.01371069252491,megabytes,546.0,546.0,66.0,60.82383419689119,0.12025036800000001,0.12025036800000001,0.8171875,0.7783435880829013,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.04822757445949756,0.01205689361487439,0.036170680844623174,1000000,0.033249917109089706,seconds,46.191402435302734,46.06095960177481,megabytes,546.0,546.0,62.0,59.07943925233645,0.12030771200000001,0.12030771200000001,0.81953125,0.778271028037383,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.05911559280344731,0.014778898200861828,0.044336694602585484,1000000,0.0437909685232014,seconds,45.31740927696228,45.27891194447875,megabytes,546.0,546.0,62.0,60.015075376884425,0.12027904,0.12027904,0.81796875,0.7778933731155783,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.059115719183685654,0.014778929795921414,0.04433678938776424,1000000,0.042142738309141635,seconds,46.622159004211426,46.56283718906343,megabytes,546.0,546.0,66.0,59.01401869158879,0.12026265600000001,0.12026265600000001,0.821875,0.7769494742990655,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.0553632717543475,0.013840817938586875,0.04152245381576063,1000000,0.03456406452988767,seconds,45.854342460632324,45.731483586132526,megabytes,546.0,546.0,62.0,59.259803921568626,0.120246272,0.120246272,0.81796875,0.7783969056372547,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.03543252595186942,0.008858131487967356,0.026574394463902067,1000000,0.035314286300905454,seconds,45.42412209510803,45.246018160134554,megabytes,546.0,546.0,62.0,59.95939086294416,0.12050432000000001,0.12050432000000001,0.84375,0.7757217639593914,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.008858131487877993,0.0022145328719694983,0.006643598615908495,1000000,0.011385265581608885,seconds,46.55752086639404,46.52674976363778,megabytes,546.0,546.0,62.0,58.9392523364486,0.12019712,0.12019712,0.83671875,0.7804395443925232,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.09356400867585647,0.023391002168964118,0.07017300650689236,1000000,0.04568252414575691,seconds,45.82699108123779,45.828940311446786,megabytes,546.0,546.0,67.0,59.71568627450981,0.120266752,0.120266752,0.815625,0.7800321691176471,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.17279507881865735,0.04319876970466434,0.129596309113993,1000000,0.06556928189404775,seconds,45.83477807044983,45.826596811413765,megabytes,546.0,546.0,62.0,59.47317073170732,0.12025036800000001,0.12025036800000001,0.821875,0.7787157012195123,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.038446751179476685,0.009611687794869171,0.028835063384607514,1000000,0.03461321010358259,seconds,45.71511244773865,45.5484757758677,megabytes,546.0,546.0,66.0,59.87692307692308,0.120139776,0.120139776,0.825,0.7755208333333333,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.008858131487896095,0.0022145328719740238,0.006643598615922071,1000000,0.0118899125045414,seconds,45.00163960456848,44.968483824282885,megabytes,546.0,546.0,65.0,60.460732984293195,0.12027084800000001,0.12027084800000001,0.8140625,0.7780227421465966,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.11909259729865113,0.02977314932466278,0.08931944797398834,1000000,0.05835443003311103,seconds,45.906277894973755,45.84806012362242,megabytes,546.0,546.0,62.0,59.320197044334975,0.12023808000000001,0.12023808000000001,0.81640625,0.7806111453201967,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.18608227498547258,0.046520568746368146,0.13956170623910444,1000000,0.06676213980034161,seconds,45.68673586845398,45.51039318367839,megabytes,546.0,546.0,62.0,59.823232323232325,0.12050841600000001,0.12050841600000001,0.8171875,0.775532670454546,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.012056901190915341,0.0030142252977288352,0.009042675893186506,1000000,0.022151665721445425,seconds,45.28050446510315,45.15923351980746,megabytes,546.0,546.0,62.0,60.07106598984772,0.120221696,0.120221696,0.81796875,0.7795169733502539,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.3647212610565476,0.0911803152641369,0.27354094579241073,1000000,0.09742515241836056,seconds,45.74398756027222,45.66573904827237,megabytes,546.0,546.0,64.0,59.646766169154226,0.12027084800000001,0.12027084800000001,0.840625,0.7768229166666666,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,2.203808943375306e-05,5.509522358438265e-06,1.6528567075314794e-05,702661,9.969475287220689e-07,seconds,32.240970611572266,32.05632922798395,megabytes,546.0,546.0,62.0,59.282758620689656,0.12057395200000001,0.12057395200000001,0.81484375,0.7755387931034482,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.006151480199915082,0.0015378700499787705,0.004613610149936311,1000000,0.016523224152480444,seconds,44.97926950454712,44.8017862290144,megabytes,546.0,546.0,65.0,60.70918367346939,0.12065587200000001,0.12065587200000001,0.8140625,0.773991549744898,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.05173388774401817,0.012933471936004543,0.03880041580801363,1000000,0.03740170178148124,seconds,45.9810996055603,45.97895476594567,megabytes,546.0,546.0,62.0,59.3743842364532,0.120348672,0.120348672,0.81796875,0.7795797413793099,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.0005536332179929365,0.00013840830449823413,0.00041522491349470236,1000000,0.0036843871972399795,seconds,45.47415494918823,45.47606836259365,megabytes,546.0,546.0,62.0,59.88775510204081,0.12034048000000001,0.12034048000000001,0.81796875,0.778922193877551,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.06299115715168534,0.015747789287921334,0.047243367863764,1000000,0.04091072462072284,seconds,45.05766177177429,44.8942810241133,megabytes,546.0,546.0,65.0,60.301587301587304,0.12066816000000001,0.12066816000000001,0.8234375,0.7754174933862429,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.3460207612476528,0.0865051903119132,0.2595155709357396,1000000,0.09346227154349075,seconds,45.313676834106445,45.264443304389715,megabytes,546.0,546.0,67.0,60.01010101010101,0.12036915200000001,0.12036915200000001,0.825,0.7768702651515151,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.19986159170424111,0.04996539792606028,0.14989619377818084,1000000,0.07458211721463018,seconds,45.277055740356445,45.16292115114629,megabytes,546.0,546.0,62.0,60.45685279187817,0.12034048000000001,0.12034048000000001,0.828125,0.7776015228426401,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.007443291041925104,0.001860822760481276,0.0055824682814438285,1000000,0.01847529933400113,seconds,45.92592668533325,45.82660693489015,megabytes,546.0,546.0,64.0,59.335,0.12042240000000001,0.12042240000000001,0.821875,0.7779101562500002,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.36471685182169233,0.09117921295542308,0.27353763886626925,1000000,0.09033991378188874,seconds,46.65263485908508,46.526132656261325,megabytes,546.0,546.0,62.0,58.758293838862556,0.120418304,0.120418304,0.8171875,0.7767402251184834,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-256p,256,256,0.6029065730245716,0.1507266432561429,0.4521799297684287,1000000,0.11659451506296901,seconds,46.01412582397461,45.96599045582116,megabytes,546.0,546.0,62.0,59.31400966183575,0.120430592,0.120430592,0.81640625,0.7778532608695652,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-512p,512,512,0.39215536092961434,0.09803884023240358,0.2941165206972107,1000000,0.06763627312287364,seconds,55.776764154434204,55.653744185343385,megabytes,556.0,556.0,74.0,63.815384615384616,0.135561216,0.135561216,0.82421875,0.7761989182692308,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-512p,512,512,0.04976733765764102,0.012441834414410255,0.037325503243230765,1000000,0.024119605921326025,seconds,55.784900188446045,55.757754635065794,megabytes,556.0,556.0,71.0,63.38931297709924,0.121778176,0.121778176,0.821875,0.7784202051526725,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-512p,512,512,0.9270181971659434,0.23175454929148584,0.6952636478744575,1000000,0.09839526144703334,seconds,54.13833045959473,54.05226126499474,megabytes,556.0,556.0,68.0,65.56410256410257,0.12176179200000001,0.12176179200000001,0.8328125,0.7786758814102562,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-512p,512,512,0.22427915273209248,0.05606978818302312,0.16820936454906937,1000000,0.054204111939999806,seconds,54.219199657440186,54.18149773590267,megabytes,556.0,556.0,72.0,65.32635983263599,0.12174540800000001,0.12174540800000001,0.82265625,0.7794161872384937,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-512p,512,512,0.01876524673097992,0.00469131168274498,0.01407393504823494,1000000,0.014344451959339397,seconds,53.74540662765503,53.651174603030086,megabytes,556.0,556.0,72.0,65.64655172413794,0.121581568,0.121581568,0.81875,0.7793978987068966,success,sinkhorn-normed-log,1e-08,1000000
1D-gaussian-1c-512p,512,512,0.2750602210774616,0.0687650552693654,0.2062951658080962,1000000,0.058838420593258146,seconds,54.47062420845032,54.34972140751779,megabytes,556.0,556.0,68.0,64.84647302904564,0.121581568,0.121581568,0.8453125,0.7780018153526974,success,sinkhorn-normed-log,1e-08,1000000
