dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,learning_rate,tol
1D-gen-hyperb-mixture-2c-64p,64,64,0.16432905972595535,430675,9.999995604914602e-07,0.4871825375975609,seconds,15.777805089950562,15.761617535725236,megabytes,550.0,550.0,74.0,71.58571428571429,0.21562982400000003,0.21562982400000003,0.8140625,0.781361607142857,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.09205391790535769,177949,9.99997904926886e-07,0.4514523518079172,seconds,6.576636791229248,6.47946841455996,megabytes,550.0,550.0,75.0,72.82142857142857,0.21561344000000002,0.21561344000000002,0.809375,0.7672991071428571,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.07619649503062938,401274,9.999963117568456e-07,0.4460017535824766,seconds,25.8021342754364,25.62260586488992,megabytes,550.0,550.0,100.0,83.72727272727273,0.217001984,0.217001984,0.815625,0.7742045454545453,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.032725927856323195,116156,9.999916233960349e-07,0.17233729838438044,seconds,4.256134510040283,4.267046091146767,megabytes,550.0,550.0,82.0,75.10526315789474,0.21349990400000002,0.21349990400000002,0.80546875,0.7760279605263158,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.020522325589211028,95676,9.999980901120864e-07,0.2781926504033364,seconds,3.6197428703308105,3.440780379809439,megabytes,550.0,550.0,83.0,78.44444444444444,0.214900736,0.214900736,0.809375,0.7347222222222223,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.08842025207040732,471567,9.999995498194414e-07,0.5745784579020919,seconds,17.387126922607422,17.354192352853715,megabytes,550.0,550.0,82.0,80.02702702702703,0.21353676800000002,0.21353676800000002,0.80546875,0.7736380912162165,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.02511576575279859,91339,9.999939504234945e-07,1.3106917570448,seconds,3.400200843811035,3.3588997879996896,megabytes,550.0,550.0,83.0,76.53333333333333,0.21345075200000002,0.21345075200000002,0.81328125,0.7720833333333333,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.1167466850418862,384796,9.999981604794095e-07,0.511312482211338,seconds,14.203588962554932,14.127415065653622,megabytes,550.0,550.0,82.0,79.13333333333334,0.213757952,0.213757952,0.81171875,0.7771874999999998,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.07056331993806023,126651,9.99995177664026e-07,0.49278602425013485,seconds,4.765697002410889,4.671128887683153,megabytes,550.0,550.0,83.0,77.76190476190476,0.213200896,0.213200896,0.80859375,0.7635416666666667,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.040651227370080256,145131,9.999951562367215e-07,0.447585244973465,seconds,5.3951756954193115,5.279092156328261,megabytes,550.0,550.0,82.0,78.32,0.21325004800000003,0.21325004800000003,0.81796875,0.7613125,success,gradient,0.1,1000000,0.001,1e-06
