dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
1D-gaussian-2c-64p,64,64,0.0246604940472097,,4.163336342344337e-17,0.0,seconds,0.0,0.0021495427936315536,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.027574620054983935,,1.3877787807814457e-16,0.0,seconds,0.0,0.002349531278014183,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.013343012101941457,,1.1449174941446927e-16,0.0,seconds,0.0,0.002104301005601883,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.0010628515360245,,4.163336342344337e-17,0.0,seconds,0.0,0.0021386640146374702,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-64p,64,64,0.0060423113379669035,,2.42861286636753e-17,0.0,seconds,0.0,0.0020361943170428276,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.03139073824637199,,1.214306433183765e-17,0.0,seconds,0.0,0.0037685073912143707,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.013752958205416383,,1.0408340855860843e-17,0.0,seconds,0.0,0.0033984920009970665,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.07386061074045212,,1.968911145233676e-16,0.0,seconds,0.0,0.003545563668012619,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.0010896983311185176,,5.204170427930421e-18,0.0,seconds,0.0,0.003086521290242672,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.04477292766883779,,9.71445146547012e-17,0.0,seconds,0.0,0.003407658077776432,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.005991002073057719,,1.7780915628762273e-16,0.0,seconds,0.0,0.003282463178038597,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.008434469450753575,,9.020562075079397e-17,0.0,seconds,0.0,0.00360015407204628,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
