dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-students-6df-512p,512,512,1.8102379688042052e-236,100000,0.06425629381908594,seconds,30.200644493103027,30.198652490973473,megabytes,582.0,582.0,96.0,94.2720588235294,0.109228032,0.109228032,0.8125,0.774890854779412,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,5.368492336165921e-189,100000,0.07614736678536084,seconds,29.970048904418945,29.84546327404678,megabytes,582.0,582.0,95.0,94.86754966887418,0.110247936,0.110247936,0.82578125,0.7763555463576158,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,4.355078714967608e-225,100000,0.06594516169925899,seconds,30.01464819908142,30.011255599558353,megabytes,582.0,582.0,96.0,95.0,0.109297664,0.109297664,0.81015625,0.7788200431034482,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,6.123226208716243e-221,100000,0.06429760857616695,seconds,29.87701439857483,29.8661294542253,megabytes,582.0,582.0,95.0,94.23287671232876,0.109318144,0.109318144,0.82265625,0.7794627568493147,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,6.2026611551432234e-139,100000,0.07249612793980285,seconds,30.207441568374634,30.044538076967,megabytes,582.0,582.0,96.0,94.34693877551021,0.111050752,0.111050752,0.83359375,0.7747821003401361,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,5.7513895917485305e-174,100000,0.06550665276202271,seconds,29.645768642425537,29.63773030228913,megabytes,582.0,582.0,96.0,95.05263157894737,0.109375488,0.109375488,0.8203125,0.780037006578947,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,9.461611386775876e-233,100000,0.06453615950614809,seconds,30.57277822494507,30.52460809238255,megabytes,582.0,582.0,95.0,93.92857142857143,0.10942464,0.10942464,0.81796875,0.7791350446428573,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,1.6852717353353383e-230,100000,0.06303490606247321,seconds,30.300375938415527,30.234205551445484,megabytes,582.0,582.0,96.0,94.2463768115942,0.110317568,0.110317568,0.81328125,0.7776664402173914,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,5.243653649438111e-195,100000,0.0658539202857975,seconds,30.374043464660645,30.218690890818834,megabytes,582.0,582.0,96.0,94.37588652482269,0.109412352,0.109412352,0.825,0.775144060283688,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,6.3774148820818e-211,100000,0.06388383589391149,seconds,30.00392770767212,30.028605934232473,megabytes,582.0,582.0,96.0,94.61805555555556,0.109469696,0.109469696,0.8125,0.7798611111111113,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,1.276240632659677e-193,100000,0.06823374033740895,seconds,30.28340482711792,30.26381417736411,megabytes,582.0,582.0,96.0,94.64285714285714,0.110379008,0.110379008,0.815625,0.7807142857142856,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,0.25553549214988136,100000,1.3138800041900726e-05,seconds,30.13736343383789,30.143288107588887,megabytes,582.0,582.0,96.0,94.77397260273973,0.10990387200000001,0.10990387200000001,0.81796875,0.7789169520547946,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,6.054185993692982e-235,100000,0.06293625510676157,seconds,29.903520345687866,29.749035716056824,megabytes,582.0,582.0,96.0,95.26845637583892,0.109666304,0.109666304,0.84453125,0.7727978187919462,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,1.3093620567159451e-165,100000,0.0692014685447595,seconds,30.34923505783081,30.19293289259076,megabytes,582.0,582.0,95.0,93.8943661971831,0.11076403200000001,0.11076403200000001,0.8109375,0.7752420774647888,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,3.305840736163696e-219,100000,0.06353214176374629,seconds,30.257559776306152,30.046432841569185,megabytes,582.0,582.0,96.0,94.89655172413794,0.10950246400000001,0.10950246400000001,0.83359375,0.7748437500000004,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,2.410063753349497e-258,100000,0.06621788318335123,seconds,29.965235948562622,29.97983575426042,megabytes,582.0,582.0,96.0,94.08333333333333,0.10952704,0.10952704,0.8125,0.7760687934027779,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,2.3130563868572768e-234,100000,0.06256047388566793,seconds,30.015564680099487,29.859011137858033,megabytes,582.0,582.0,96.0,95.27702702702703,0.110710784,0.110710784,0.82265625,0.7752269847972972,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,1.1190404503995368e-266,100000,0.0647108850972044,seconds,29.846519708633423,29.889389902353287,megabytes,582.0,582.0,96.0,95.25342465753425,0.109563904,0.109563904,0.8125,0.7791363441780822,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,1.1994107050857594e-148,100000,0.07170188927164987,seconds,29.842727184295654,29.852959083393216,megabytes,582.0,582.0,96.0,95.3907284768212,0.10960486400000001,0.10960486400000001,0.84296875,0.7779335678807952,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,5.403970611455188e-186,100000,0.0646315613965005,seconds,30.01285171508789,29.997545585036278,megabytes,582.0,582.0,96.0,94.28082191780823,0.10963763200000001,0.10963763200000001,0.81484375,0.7794681078767118,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,5.745933128135302e-219,100000,0.06319873706058089,seconds,30.35951828956604,30.250984206795692,megabytes,582.0,582.0,96.0,94.78472222222223,0.109613056,0.109613056,0.81328125,0.7752712673611114,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,4.789325030898856e-145,100000,0.07539938877550308,seconds,29.949355125427246,29.850723521783948,megabytes,582.0,582.0,95.0,93.93377483443709,0.10961715200000001,0.10961715200000001,0.81640625,0.7798116721854306,success,lbfgs,1.0,100000,1e-06
1D-students-6df-512p,512,512,1.008984909472427e-163,100000,0.06785537891532795,seconds,30.407427072525024,30.24101759493351,megabytes,582.0,582.0,96.0,94.43356643356644,0.110493696,0.110493696,0.84375,0.772978583916084,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04626890037186222,seconds,33.26677966117859,33.189910512417555,megabytes,598.0,598.0,96.0,94.83536585365853,0.109633536,0.109633536,0.8140625,0.7787776295731708,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04472651677348629,seconds,33.32287645339966,33.279388258233666,megabytes,598.0,598.0,96.0,94.84375,0.109666304,0.109666304,0.859375,0.7767285156249998,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.044548983506207895,seconds,33.29943513870239,33.309226816520095,megabytes,598.0,598.0,96.0,94.85987261146497,0.11065344,0.11065344,0.82109375,0.7779309315286624,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.044900478769534354,seconds,33.21157932281494,33.11322373710573,megabytes,598.0,598.0,96.0,95.41420118343196,0.11069440000000001,0.11069440000000001,0.81328125,0.7769508136094676,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.05135612271454461,seconds,33.41598343849182,33.285984421148896,megabytes,598.0,598.0,96.0,94.95679012345678,0.109703168,0.109703168,0.81328125,0.7756365740740743,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.058897020923879176,seconds,33.466230630874634,33.292574824765325,megabytes,598.0,598.0,96.0,95.10897435897436,0.110575616,0.110575616,0.81328125,0.7734224759615383,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.045135303324960206,seconds,33.55745196342468,33.418257251381874,megabytes,598.0,598.0,96.0,94.71710526315789,0.11071488,0.11071488,0.81328125,0.7772049753289476,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04441859201608611,seconds,33.09224247932434,33.02730587311089,megabytes,598.0,598.0,96.0,95.18823529411765,0.110792704,0.110792704,0.8125,0.7774264705882358,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.0454336825631229,seconds,33.190157413482666,33.13368819095194,megabytes,598.0,598.0,96.0,95.53254437869822,0.11069849600000001,0.11069849600000001,0.815625,0.7761279585798818,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.05382884923852743,seconds,33.15539240837097,33.13115464709699,megabytes,598.0,598.0,96.0,95.34756097560975,0.10981376000000001,0.10981376000000001,0.8109375,0.7776438643292685,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.046627244580108675,seconds,33.54420447349548,33.43869789876044,megabytes,598.0,598.0,96.0,94.59722222222223,0.109785088,0.109785088,0.81484375,0.7756130642361114,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04546327219507862,seconds,33.22963500022888,33.225613452494144,megabytes,598.0,598.0,96.0,94.72077922077922,0.1107968,0.1107968,0.8171875,0.7825182629870125,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.05125879340429165,seconds,33.21954894065857,33.0533158313483,megabytes,598.0,598.0,96.0,95.25454545454545,0.111734784,0.111734784,0.81640625,0.7731155303030304,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.0463173111141355,seconds,33.37338972091675,33.204016365110874,megabytes,598.0,598.0,96.0,94.56493506493507,0.11155456000000001,0.11155456000000001,0.8234375,0.7727272727272726,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.045631383543346955,seconds,33.37332320213318,33.24394001811743,megabytes,598.0,598.0,96.0,94.53846153846153,0.111644672,0.111644672,0.8125,0.7737279647435898,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.044571483841106894,seconds,33.49007606506348,33.343086782842875,megabytes,598.0,598.0,96.0,94.51351351351352,0.109912064,0.109912064,0.8125,0.7746568834459457,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04656265115314644,seconds,33.256205320358276,33.19639880210161,megabytes,598.0,598.0,96.0,94.82208588957056,0.11090329600000001,0.11090329600000001,0.85703125,0.7801955521472392,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04517101467039374,seconds,33.44039344787598,33.29409552924335,megabytes,598.0,598.0,96.0,94.53246753246754,0.11090329600000001,0.11090329600000001,0.81328125,0.774406452922078,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.0482427963764718,seconds,33.35115098953247,33.21402844414115,megabytes,598.0,598.0,96.0,94.74358974358974,0.10995302400000001,0.10995302400000001,0.81640625,0.7787610176282055,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.0715545544730576,seconds,33.16912913322449,33.18160946294665,megabytes,598.0,598.0,96.0,94.44871794871794,0.10995302400000001,0.10995302400000001,0.85703125,0.7791015624999997,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04450185735538603,seconds,33.24425411224365,33.19023298844695,megabytes,598.0,598.0,96.0,95.1055900621118,0.110923776,0.110923776,0.81875,0.7779309006211178,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04892992297879641,seconds,32.94896221160889,32.90433784201741,megabytes,598.0,598.0,96.0,94.82051282051282,0.11097702400000001,0.11097702400000001,0.81484375,0.7801782852564101,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04492263147824229,seconds,33.30565524101257,33.202342404052615,megabytes,598.0,598.0,96.0,95.15243902439025,0.111816704,0.111816704,0.8125,0.7787490472560974,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04681887627386416,seconds,33.196624755859375,33.13675704225898,megabytes,598.0,598.0,96.0,94.55483870967743,0.11005952000000001,0.11005952000000001,0.8125,0.7770463709677415,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04423679354441367,seconds,33.434749603271484,33.27906268648803,megabytes,598.0,598.0,96.0,95.07407407407408,0.11104665600000001,0.11104665600000001,0.81171875,0.7737461419753087,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04575327466933157,seconds,33.260467767715454,33.18449221551418,megabytes,598.0,598.0,96.0,94.40645161290323,0.111005696,0.111005696,0.81796875,0.7787903225806451,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.050698592355975895,seconds,33.519959926605225,33.374739088118076,megabytes,598.0,598.0,96.0,94.5576923076923,0.11186995200000001,0.11186995200000001,0.84921875,0.7751302083333335,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.045699215732854896,seconds,33.063267946243286,33.05206700786948,megabytes,598.0,598.0,96.0,95.3125,0.110108672,0.110108672,0.81875,0.7804882812499999,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04468738389233751,seconds,33.31389760971069,33.217223573476076,megabytes,598.0,598.0,96.0,95.32727272727273,0.11014144000000001,0.11014144000000001,0.81328125,0.7765814393939394,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.05331048547856321,seconds,33.191887617111206,33.113100523129106,megabytes,598.0,598.0,96.0,94.64968152866243,0.1119232,0.1119232,0.8359375,0.778766918789809,success,lbfgs,1.0,100000,1e-06
1D-students-6df-1024p,1024,1024,0.0,100000,0.04797667055938316,seconds,33.69203591346741,33.5731549449265,megabytes,598.0,598.0,96.0,94.52702702702703,0.1119232,0.1119232,0.8125,0.7773543074324324,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03271618714727063,seconds,45.515645265579224,45.37844946607947,megabytes,670.0,670.0,96.0,95.60810810810811,0.111980544,0.111980544,0.80703125,0.7758657094594599,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.031625830220200185,seconds,45.47420001029968,45.39981616474688,megabytes,670.0,670.0,96.0,95.29665071770334,0.11199692800000001,0.11199692800000001,0.8453125,0.7783679724880385,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.031500634426081635,seconds,45.495399951934814,45.348828637972474,megabytes,670.0,670.0,96.0,95.36666666666666,0.112881664,0.112881664,0.8125,0.7761383928571429,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03174900166872282,seconds,45.38209247589111,45.274872686713934,megabytes,670.0,670.0,96.0,95.4,0.1120256,0.1120256,0.825,0.7780788352272728,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03630970787118937,seconds,45.39239048957825,45.319089606404305,megabytes,670.0,670.0,96.0,95.37,0.112062464,0.112062464,0.8109375,0.7782265625000001,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.04164834848990354,seconds,45.32613682746887,45.32672196254134,megabytes,670.0,670.0,96.0,95.34761904761905,0.112881664,0.112881664,0.82265625,0.7778087797619052,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03191459768300126,seconds,45.2724974155426,45.134554106742144,megabytes,670.0,670.0,96.0,95.53881278538813,0.112095232,0.112095232,0.81484375,0.7757277397260273,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03140849417663755,seconds,45.31241273880005,45.17635429650545,megabytes,670.0,670.0,96.0,95.18264840182648,0.11293900800000001,0.11293900800000001,0.82578125,0.7788277682648396,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03212562537119305,seconds,45.424846172332764,45.361508939415216,megabytes,670.0,670.0,96.0,95.67298578199052,0.11292262400000001,0.11292262400000001,0.84609375,0.778328643364929,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03805728243619576,seconds,45.411595582962036,45.29206685721874,megabytes,670.0,670.0,96.0,95.64018691588785,0.11119411200000001,0.11119411200000001,0.81875,0.7767523364485981,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.032969372287975224,seconds,45.365211963653564,45.24660901166499,megabytes,670.0,670.0,96.0,95.64090909090909,0.112152576,0.112152576,0.815625,0.7764346590909097,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03214668081092821,seconds,45.20408844947815,45.20993329025805,megabytes,670.0,670.0,96.0,95.29302325581395,0.112943104,0.112943104,0.84609375,0.7785828488372093,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03624412824804164,seconds,45.25069880485535,45.246593272313476,megabytes,670.0,670.0,96.0,95.55707762557077,0.112164864,0.112164864,0.8421875,0.7796839326484016,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03275026493969939,seconds,45.35483241081238,45.32191117480397,megabytes,670.0,670.0,96.0,95.55188679245283,0.112128,0.112128,0.81640625,0.7773548054245282,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.032265352624997606,seconds,45.24426007270813,45.10846905037761,megabytes,670.0,670.0,96.0,95.50230414746544,0.11297177600000001,0.11297177600000001,0.81796875,0.7760692684331805,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.031516471727709945,seconds,45.31253695487976,45.23899873718619,megabytes,670.0,670.0,96.0,95.28444444444445,0.11221401600000001,0.11221401600000001,0.8375,0.7805555555555558,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03292367042960469,seconds,45.377501487731934,45.32990534044802,megabytes,670.0,670.0,96.0,95.46478873239437,0.113033216,0.113033216,0.8125,0.7796398180751171,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03194013795320046,seconds,45.5090913772583,45.394860623404384,megabytes,670.0,670.0,96.0,95.36453201970443,0.11307417600000001,0.11307417600000001,0.80859375,0.7775785098522164,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.034110779720405285,seconds,45.39300894737244,45.32911981083453,megabytes,670.0,670.0,96.0,95.27601809954751,0.112222208,0.112222208,0.815625,0.7801505938914026,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.050586733990644825,seconds,45.48698663711548,45.35398645885289,megabytes,670.0,670.0,96.0,95.6952380952381,0.11311104000000001,0.11311104000000001,0.81875,0.7769977678571429,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03146728435742842,seconds,45.33535099029541,45.307062739506364,megabytes,670.0,670.0,96.0,95.49038461538461,0.11308646400000001,0.11308646400000001,0.82890625,0.7762319711538461,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03459765368425202,seconds,45.54901719093323,45.400370908901095,megabytes,670.0,670.0,96.0,95.61538461538461,0.113127424,0.113127424,0.80625,0.7765625000000003,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03176461125248824,seconds,45.19441795349121,45.200326073914766,megabytes,670.0,670.0,96.0,95.66981132075472,0.11315609600000001,0.11315609600000001,0.8171875,0.7780623525943398,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.033104448944657736,seconds,45.32458448410034,45.31840235181153,megabytes,670.0,670.0,96.0,95.70588235294117,0.113139712,0.113139712,0.825,0.7774710124434389,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.0312800866576139,seconds,45.16316747665405,45.14167398586869,megabytes,670.0,670.0,96.0,95.4392523364486,0.112349184,0.112349184,0.82109375,0.7771648656542053,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.0323509574565175,seconds,45.33158087730408,45.22549052722752,megabytes,670.0,670.0,96.0,95.52036199095022,0.113152,0.113152,0.81640625,0.7765200791855204,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.035848505050551205,seconds,45.2822699546814,45.20174516364932,megabytes,670.0,670.0,96.0,95.26341463414634,0.11320115200000001,0.11320115200000001,0.8140625,0.7769817073170733,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03231344849779527,seconds,45.26110649108887,45.15204886905849,megabytes,670.0,670.0,96.0,95.44545454545455,0.11238195200000001,0.11238195200000001,0.8234375,0.7779723011363641,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.031598444418228455,seconds,45.150367736816406,45.14176393672824,megabytes,670.0,670.0,96.0,95.35840707964601,0.113242112,0.113242112,0.81640625,0.779957134955752,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.0376944655778034,seconds,45.26501703262329,45.187647860497236,megabytes,670.0,670.0,96.0,95.86407766990291,0.11242291200000001,0.11242291200000001,0.821875,0.7784739077669904,success,lbfgs,1.0,100000,1e-06
1D-students-6df-2048p,2048,2048,0.0,100000,0.03392310023899676,seconds,45.490413427352905,45.316815285012126,megabytes,670.0,670.0,96.0,95.53953488372093,0.11333632,0.11333632,0.81640625,0.777122093023256,success,lbfgs,1.0,100000,1e-06
1D-students-2df-32p,32,32,0.06627676873952149,361,3.5219485945059837e-07,seconds,0.2084970474243164,0.11562014743685722,megabytes,572.0,572.0,0.0,0.0,0.027709440000000002,0.027709440000000002,0.43359375,0.43359375,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.026177527137377192,370,1.6716023937877015e-07,seconds,0.23842549324035645,0.11643204838037491,megabytes,572.0,572.0,4.0,4.0,0.027639808000000002,0.027639808000000002,0.28515625,0.28515625,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.0239357024503917,308,2.6973889560781157e-07,seconds,0.21659374237060547,0.10093510523438454,megabytes,572.0,572.0,15.0,15.0,0.027725824000000003,0.027725824000000003,0.29765625,0.29765625,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.022805749088946326,289,8.291882975713297e-07,seconds,0.19953346252441406,0.09527506493031979,megabytes,572.0,572.0,27.0,27.0,0.027717632000000002,0.027717632000000002,0.31015625,0.31015625,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.04458385637668679,386,8.31071338349051e-07,seconds,0.2735939025878906,0.1334263551980257,megabytes,572.0,572.0,0.0,0.0,0.028274688000000003,0.028274688000000003,0.25703125,0.25703125,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.22493910357056876,442,9.709169354502143e-07,seconds,0.2211592197418213,0.14173536375164986,megabytes,572.0,572.0,56.0,56.0,0.027652096,0.027652096,0.46953125,0.46953125,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.036570202965496304,405,3.20787452111486e-07,seconds,0.27144575119018555,0.13463022373616695,megabytes,572.0,572.0,0.0,0.0,0.027611136,0.027611136,0.26015625,0.26015625,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.02257570708882442,313,6.137735461080442e-07,seconds,0.2185375690460205,0.1008195448666811,megabytes,572.0,572.0,4.0,4.0,0.027643904,0.027643904,0.25703125,0.25703125,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.027603789260836148,357,7.928109554422808e-07,seconds,0.21342206001281738,0.1131801176816225,megabytes,572.0,572.0,21.0,21.0,0.027451392,0.027451392,0.34765625,0.34765625,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.07861495927529796,404,6.410013991794857e-07,seconds,0.2546060085296631,0.13996217213571072,megabytes,572.0,572.0,16.0,16.0,0.027570176000000002,0.027570176000000002,0.3828125,0.3828125,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.05368034141499153,373,3.165526474561618e-07,seconds,0.21613574028015137,0.1192388515919447,megabytes,572.0,572.0,0.0,0.0,0.027516928000000003,0.027516928000000003,0.3890625,0.3890625,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.04599828295259342,344,2.6067658141699163e-07,seconds,0.24851632118225098,0.12166129611432552,megabytes,572.0,572.0,0.0,0.0,0.027385856,0.027385856,0.32890625,0.32890625,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.18675318728186413,372,6.989126765956836e-07,seconds,0.2231149673461914,0.12174220755696297,megabytes,572.0,572.0,51.0,51.0,0.027308032000000003,0.027308032000000003,0.375,0.375,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.1018757585817816,347,8.614768464150161e-07,seconds,0.22282910346984863,0.11385377123951912,megabytes,572.0,572.0,0.0,0.0,0.027279360000000002,0.027279360000000002,0.29921875,0.29921875,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.03403552995485161,359,2.5036315616247695e-07,seconds,0.22368526458740234,0.11499339155852795,megabytes,572.0,572.0,0.0,0.0,0.027303936,0.027303936,0.334375,0.334375,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.031674382271156196,353,6.970562134888096e-07,seconds,0.2234048843383789,0.109755028039217,megabytes,572.0,572.0,5.0,5.0,0.027267072000000003,0.027267072000000003,0.3328125,0.3328125,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.06289284581876509,334,7.519632587943603e-07,seconds,0.22427892684936523,0.109914381057024,megabytes,572.0,572.0,20.0,20.0,0.02717696,0.02717696,0.29921875,0.29921875,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.030600240329385575,322,7.240072233567377e-07,seconds,0.21133732795715332,0.10448993742465973,megabytes,572.0,572.0,27.0,27.0,0.027185152,0.027185152,0.34609375,0.34609375,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.11450862253047756,372,5.76063848567179e-07,seconds,0.21213388442993164,0.11916686780750751,megabytes,572.0,572.0,33.0,33.0,0.027021312000000002,0.027021312000000002,0.4359375,0.4359375,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.20204898298218832,650,9.796022708797344e-07,seconds,0.22150421142578125,0.19804566353559494,megabytes,572.0,572.0,0.0,0.0,0.027652096,0.027652096,0.6828125,0.6828125,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.023041467176546825,327,8.502015563548844e-07,seconds,0.2278122901916504,0.10632228292524815,megabytes,572.0,572.0,5.0,5.0,0.027029504000000003,0.027029504000000003,0.290625,0.290625,success,lbfgs,0.1,100000,1e-06
1D-students-2df-32p,32,32,0.1320272393356305,370,5.535131662313931e-07,seconds,0.21294736862182617,0.11771592125296593,megabytes,572.0,572.0,0.0,0.0,0.026992640000000002,0.026992640000000002,0.39296875,0.39296875,success,lbfgs,0.1,100000,1e-06
