dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,learning_rate,tol
1D-gaussian-2c-32p,32,32,0.05015303420379484,7007,9.981531800175997e-07,0.08866797892116005,seconds,0.8789935111999512,0.6616433802992105,megabytes,674.0,674.0,70.0,23.333333333333332,0.268324864,0.268324864,0.6546875,0.45911458333333327,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.011158474099828859,6879,9.989264832740985e-07,0.6269481361095135,seconds,0.8947927951812744,0.67404914367944,megabytes,674.0,674.0,36.0,12.0,0.26811596800000004,0.26811596800000004,0.7125,0.4674479166666667,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.013909284676250185,6893,9.970188517872958e-07,0.4278171899405221,seconds,0.8889451026916504,0.6828445699065924,megabytes,674.0,674.0,62.0,29.0,0.267313152,0.267313152,0.64375,0.44036458333333334,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.021971531517590848,6928,9.987424876740925e-07,0.2377804495440389,seconds,0.909355640411377,0.6823664847761393,megabytes,674.0,674.0,73.0,24.666666666666668,0.266829824,0.266829824,0.69453125,0.440625,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.04810362045672521,7014,9.996874158584024e-07,0.096342790262159,seconds,0.8768157958984375,0.6513402387499809,megabytes,674.0,674.0,30.0,10.0,0.265924608,0.265924608,0.690625,0.46380208333333334,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.062228240204578254,6680,9.98805957162438e-07,0.07097408546902811,seconds,0.874065637588501,0.6403304226696491,megabytes,674.0,674.0,39.0,13.0,0.266235904,0.266235904,0.7,0.4395833333333334,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.018106071374178807,6954,9.986875887466745e-07,0.2937414230694554,seconds,0.9061765670776367,0.684526932425797,megabytes,674.0,674.0,67.0,29.333333333333332,0.265547776,0.265547776,0.64765625,0.4559895833333334,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.023854437839010863,6884,9.978368391300868e-07,0.21271472274117906,seconds,0.878403902053833,0.6524225864559412,megabytes,674.0,674.0,73.0,26.333333333333332,0.265388032,0.265388032,0.7125,0.4614583333333333,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.008039653802222758,6716,9.988710642887255e-07,1.1524869774364839,seconds,0.8357257843017578,0.6440387964248657,megabytes,674.0,674.0,63.0,21.0,0.264892416,0.264892416,0.6453125,0.46458333333333335,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.25914621544641947,7057,9.984256792751334e-07,0.01583993295084572,seconds,0.8975903987884521,0.6754933139309287,megabytes,674.0,674.0,33.0,11.0,0.269815808,0.269815808,0.70234375,0.44921875,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.10505319662697918,7133,9.975245946168554e-07,0.04065261018062285,seconds,0.9420182704925537,0.7014559516683221,megabytes,674.0,674.0,70.0,30.0,0.269881344,0.269881344,0.67890625,0.4361979166666667,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.015909263177018407,6677,9.967848486076153e-07,0.3501816507972987,seconds,0.8689937591552734,0.6422323817387223,megabytes,674.0,674.0,61.0,20.333333333333332,0.26991001600000003,0.26991001600000003,0.69453125,0.45625000000000004,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.01707143758932171,6390,9.969291200316328e-07,0.33460748475400315,seconds,0.8715612888336182,0.6460725124925375,megabytes,676.0,676.0,34.0,11.333333333333334,0.27014348800000004,0.27014348800000004,0.68984375,0.45468749999999997,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.005761110865097049,6645,9.980373221370187e-07,2.237613635836574,seconds,0.9055132865905762,0.6731202155351639,megabytes,676.0,676.0,68.0,27.666666666666668,0.26998784000000003,0.26998784000000003,0.71328125,0.4458333333333333,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.015619843037601404,6898,9.990535244502885e-07,0.36270367884204624,seconds,0.8962907791137695,0.6839024415239692,megabytes,676.0,676.0,62.0,20.666666666666668,0.26988953600000004,0.26988953600000004,0.66875,0.4627604166666666,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.016432977760454,6877,9.986540469957006e-07,0.3520745917163274,seconds,0.9836633205413818,0.6985982647165656,megabytes,676.0,676.0,50.0,16.666666666666668,0.269500416,0.269500416,0.7296875,0.4544270833333333,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.02929283564285,6440,9.999420185254765e-07,0.16278458157807235,seconds,0.7049539089202881,0.6712228991091251,megabytes,676.0,676.0,10.0,5.0,0.26206208000000003,0.26206208000000003,0.6671875,0.5707031250000001,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.006957012369474848,6422,9.99585758089394e-07,1.484611965714565,seconds,0.6891238689422607,0.6745706498622894,megabytes,676.0,676.0,8.0,4.0,0.26150912000000004,0.26150912000000004,0.65546875,0.648046875,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.03602489047672687,6694,9.957557541781514e-07,0.1297287305734525,seconds,0.9153251647949219,0.6651019705459476,megabytes,676.0,676.0,31.0,10.333333333333334,0.262807552,0.262807552,0.70703125,0.43593750000000003,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.023229539748092404,6700,9.964774733261378e-07,0.2119443092397598,seconds,0.8769938945770264,0.631890264339745,megabytes,676.0,676.0,53.0,28.0,0.26287718400000004,0.26287718400000004,0.70234375,0.43671875,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.08078170363497714,6943,9.949748254762386e-07,0.05258867843442413,seconds,0.8690407276153564,0.6632322994992137,megabytes,676.0,676.0,72.0,27.333333333333332,0.2623488,0.2623488,0.678125,0.4684895833333333,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.009902519940108687,6852,9.985998323421008e-07,0.6940433451702134,seconds,0.9318215847015381,0.693883297033608,megabytes,676.0,676.0,30.0,10.0,0.262537216,0.262537216,0.64375,0.4361979166666667,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.03045295089957427,7017,9.958543112226215e-07,0.1552057785736835,seconds,0.8652980327606201,0.6531923580914736,megabytes,676.0,676.0,46.0,15.333333333333334,0.26271744,0.26271744,0.6875,0.4703125000000001,success,gradient-log,0.01,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.03361407882038375,6970,9.989356007829298e-07,0.13771121895951863,seconds,0.947472095489502,0.7020165706053376,megabytes,676.0,676.0,73.0,29.333333333333332,0.262807552,0.262807552,0.7109375,0.46510416666666665,success,gradient-log,0.01,1000000,0.001,1e-06
