dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
1D-cauchy-vs-gaussian-64p,64,64,0.034328342911752074,,2.7755575615628914e-17,0.0,seconds,0.0,0.002110409550368786,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.12145107741792596,,1.8041124150158794e-16,0.0,seconds,0.0,0.002108318731188774,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.0778485597294053,,1.457167719820518e-16,0.0,seconds,0.0,0.0020645074546337128,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.18672581968226545,,1.0408340855860843e-16,0.0,seconds,0.0,0.0021701911464333534,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.0732829903374959,,6.245004513516506e-17,0.0,seconds,0.0,0.00224145594984293,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.06282521991326455,,1.3877787807814457e-17,0.0,seconds,0.0,0.002156151458621025,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.1291755454586792,,3.9898639947466563e-17,0.0,seconds,0.0,0.002224331721663475,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.22887784281303847,,2.7755575615628914e-17,0.0,seconds,0.0,0.0022267233580350876,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.10611435746773351,,1.734723475976807e-17,0.0,seconds,0.0,0.0021369745954871178,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.2595368772159289,,1.0408340855860843e-17,0.0,seconds,0.0,0.0022120261564850807,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.02669307582730303,,8.673617379884035e-18,0.0,seconds,0.0,0.002068399451673031,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-64p,64,64,0.591497651819972,,5.204170427930421e-17,0.0,seconds,0.0,0.0020809508860111237,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.18282802515614266,,1.7694179454963432e-16,0.0,seconds,0.0,0.004000851884484291,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.01769505935466438,,6.938893903907228e-17,0.0,seconds,0.0,0.003508082590997219,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.36037578129177544,,3.469446951953614e-17,0.0,seconds,0.0,0.003838134929537773,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.4506504451927275,,4.336808689942018e-17,0.0,seconds,0.0,0.0036204708740115166,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.005832455735322827,,8.326672684688674e-17,0.0,seconds,0.0,0.0033853454515337944,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.05309435634391118,,8.413408858487514e-17,0.0,seconds,0.0,0.0034476257860660553,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.0980645824812798,,3.642919299551295e-17,0.0,seconds,0.0,0.0034470101818442345,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.0826304996765588,,1.0148132334464322e-16,0.0,seconds,0.0,0.0034353788942098618,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.06129171317484369,,1.5612511283791264e-17,0.0,seconds,0.0,0.0035812435671687126,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.11138149977413601,,1.9168694409543718e-16,0.0,seconds,0.0,0.0034822598099708557,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.10889150821357918,,1.9949319973733282e-17,0.0,seconds,0.0,0.0037396932020783424,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.016652473496641965,,3.191891195797325e-16,0.0,seconds,0.0,0.0034311003983020782,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.23595059651764386,,1.8735013540549517e-16,0.0,seconds,0.0,0.0034808162599802017,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.1721909219200937,,1.5872719805187785e-16,0.0,seconds,0.0,0.0036285994574427605,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.2470004100129811,,2.2551405187698492e-17,0.0,seconds,0.0,0.003927337937057018,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.1795317218401875,,9.540979117872439e-17,0.0,seconds,0.0,0.003856310620903969,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.2504504060347559,,6.071532165918825e-17,0.0,seconds,0.0,0.0038041304796934128,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.2500834226888178,,8.673617379884035e-17,0.0,seconds,0.0,0.003571620211005211,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.026487711798475852,,1.0928757898653885e-16,0.0,seconds,0.0,0.0033821603283286095,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.03397235493345726,,1.5243882545146192e-16,0.0,seconds,0.0,0.003480195999145508,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.1198888516702986,,5.898059818321144e-17,0.0,seconds,0.0,0.0035853609442710876,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.07752838297303345,,6.938893903907228e-17,0.0,seconds,0.0,0.004000839777290821,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.18523572177154887,,4.163336342344337e-17,0.0,seconds,0.0,0.003827417269349098,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.0716572909320661,,7.632783294297951e-17,0.0,seconds,0.0,0.0037473347038030624,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.061569048221702935,,3.9898639947466563e-17,0.0,seconds,0.0,0.0036578169092535973,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.12781619582477635,,1.3183898417423734e-16,0.0,seconds,0.0,0.0038761813193559647,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.22911787658702487,,1.3877787807814457e-17,0.0,seconds,0.0,0.0037945210933685303,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.10520791132323225,,8.673617379884035e-17,0.0,seconds,0.0,0.0036872848868370056,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.2554995320281672,,2.7755575615628914e-17,0.0,seconds,0.0,0.0036669550463557243,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.02583084884360023,,4.5102810375396984e-17,0.0,seconds,0.0,0.0034141195937991142,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-128p,128,128,0.5868310580703537,,7.676151381197371e-17,0.0,seconds,0.0,0.0035373112186789513,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.18158499711101656,,1.3444106938820255e-16,0.0,seconds,0.0,0.010519062168896198,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.017474902926461762,,1.2836953722228372e-16,0.0,seconds,0.0,0.008661326952278614,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.35833703159134656,,5.0306980803327406e-17,0.0,seconds,0.0,0.010753955692052841,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.44834437664203836,,9.8879238130678e-17,0.0,seconds,0.0,0.010360301472246647,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.00570376424017203,,4.597017211338539e-17,0.0,seconds,0.0,0.008735083043575287,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.052531294958388194,,1.1449174941446927e-16,0.0,seconds,0.0,0.008833272382616997,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.09750227854562875,,2.1076890233118206e-16,0.0,seconds,0.0,0.009002087637782097,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.08207143347958498,,8.586881206085195e-17,0.0,seconds,0.0,0.009082557633519173,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.06087564466734614,,5.637851296924623e-17,0.0,seconds,0.0,0.009232771582901478,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.11067179959300523,,2.688821387764051e-17,0.0,seconds,0.0,0.00938566867262125,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.1081455030924153,,1.3964523981613297e-16,0.0,seconds,0.0,0.010046049021184444,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.016394343054441932,,7.37257477290143e-17,0.0,seconds,0.0,0.008883192203938961,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.23603733048436112,,1.448494102440634e-16,0.0,seconds,0.0,0.009489310905337334,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.17145476008004662,,6.938893903907228e-18,0.0,seconds,0.0,0.009528925642371178,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.24541323079939673,,2.8189256484623115e-17,0.0,seconds,0.0,0.01101904921233654,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.178563473121124,,5.724587470723463e-17,0.0,seconds,0.0,0.01051331590861082,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.24868350481864895,,5.898059818321144e-17,0.0,seconds,0.0,0.01086859218776226,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.24875772607208313,,7.28583859910259e-17,0.0,seconds,0.0,0.010151791386306286,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.026347147626132487,,4.85722573273506e-17,0.0,seconds,0.0,0.008573699742555618,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.03384304049679682,,1.117812439832555e-16,0.0,seconds,0.0,0.00943000614643097,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.11916378888749901,,4.163336342344337e-17,0.0,seconds,0.0,0.009905857034027576,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.07740117782554254,,3.5561831257524545e-17,0.0,seconds,0.0,0.009512715972959995,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.18453358885174917,,9.540979117872439e-18,0.0,seconds,0.0,0.010205822065472603,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.07090553137881445,,3.9898639947466563e-17,0.0,seconds,0.0,0.009876853786408901,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.06099239092846291,,1.2793585635328952e-16,0.0,seconds,0.0,0.009154431521892548,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.12717821825651074,,2.402592014227878e-16,0.0,seconds,0.0,0.010342422872781754,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.229277038348912,,2.909998630951094e-16,0.0,seconds,0.0,0.010161146521568298,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.10479018472419391,,3.252606517456513e-17,0.0,seconds,0.0,0.009321222081780434,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.2535350508902969,,1.5265566588595902e-16,0.0,seconds,0.0,0.009816071018576622,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.02544481303014953,,9.540979117872439e-17,0.0,seconds,0.0,0.008731560781598091,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-256p,256,256,0.5846102026082229,,1.2771901591879242e-16,0.0,seconds,0.0,0.011030137538909912,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-cauchy-vs-gaussian-512p,512,512,0.1809757152559829,,2.7972416050126014e-17,0.0,seconds,0.23566436767578125,0.03709655720740557,megabytes,546.0,546.0,0.0,0.0,0.15695872,0.15695872,0.0,0.0,success,lp
