dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gaussian-2c-64p,64,64,0.1574524141940316,2819,5.73408281301846e-07,seconds,0.8195531368255615,0.7533602975308895,megabytes,546.0,546.0,93.0,65.25,0.236658688,0.236658688,0.78203125,0.6982421875,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.17108783753076107,2190,5.597798470614882e-07,seconds,0.7128481864929199,0.5988938193768263,megabytes,546.0,546.0,93.0,69.33333333333333,0.23646208000000002,0.23646208000000002,0.78203125,0.6130208333333332,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.16131133719854995,2492,8.110007049078803e-07,seconds,0.8382811546325684,0.671259917318821,megabytes,546.0,546.0,93.0,93.0,0.23853875200000002,0.23853875200000002,0.77421875,0.5109374999999999,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.1669588227645985,2453,4.7616119589947677e-07,seconds,0.7919089794158936,0.6609295420348644,megabytes,546.0,546.0,93.0,66.75,0.23655219200000002,0.23655219200000002,0.81328125,0.6318359375,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.16847186200213943,2648,4.269576316850263e-07,seconds,0.8644821643829346,0.7224919497966766,megabytes,546.0,546.0,93.0,68.5,0.236580864,0.236580864,0.778125,0.6105468749999999,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.14292438568996008,2620,6.795051114009825e-07,seconds,0.7838058471679688,0.7056490071117878,megabytes,546.0,546.0,93.0,61.75,0.23653990400000002,0.23653990400000002,0.80703125,0.6785156250000001,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.15833729395629845,2532,5.75412338419441e-07,seconds,0.7829313278198242,0.6802966687828302,megabytes,546.0,546.0,93.0,62.5,0.23666278400000001,0.23666278400000001,0.77890625,0.6474609375,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-64p,64,64,0.16047041933950656,2724,8.518268756850041e-07,seconds,0.7876381874084473,0.7309465035796165,megabytes,546.0,546.0,93.0,63.75,0.23658905600000002,0.23658905600000002,0.81328125,0.7208984375,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.16651871115186914,12778,9.113871512002479e-07,seconds,6.061812162399292,5.957100355997682,megabytes,546.0,546.0,93.0,54.18518518518518,0.292663296,0.332808192,1.02890625,0.7262442129629632,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.13472782479853146,9271,5.938080723247246e-07,seconds,2.6544554233551025,2.532536990940571,megabytes,546.0,546.0,94.0,85.41666666666667,0.23876812800000002,0.23876812800000002,0.81171875,0.7399739583333335,success,lbfgs,1.0,100000,1e-06
