dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-cauchy-vs-gaussian-64p,64,64,0.2143607153806496,1797,6.816834314108118e-07,seconds,0.6262729167938232,0.4972196538001299,megabytes,546.0,546.0,94.0,58.0,0.041566208,0.041566208,0.79765625,0.6036458333333333,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.25551829007169097,1696,8.950692932891451e-07,seconds,0.5121746063232422,0.4939063098281622,megabytes,546.0,546.0,93.0,79.5,0.040935424000000005,0.040935424000000005,0.80078125,0.750390625,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.2141888277120872,1773,6.924299345776534e-07,seconds,0.633272647857666,0.4885917380452156,megabytes,546.0,546.0,94.0,65.33333333333333,0.04175872,0.04175872,0.79296875,0.59140625,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.24265278169537152,1168,5.564450253832229e-07,seconds,0.4246387481689453,0.3327089361846447,megabytes,546.0,546.0,80.0,40.0,0.040906752000000005,0.040906752000000005,0.78671875,0.579296875,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.24904863961331566,1480,7.58530731574179e-07,seconds,0.4196615219116211,0.41152797639369965,megabytes,546.0,546.0,72.0,36.0,0.041103360000000005,0.041103360000000005,0.76640625,0.7632812499999999,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.13751061325561648,2282,6.989062809282553e-07,seconds,0.6423001289367676,0.6220009345561266,megabytes,546.0,546.0,94.0,80.66666666666667,0.041062400000000006,0.041062400000000006,0.79453125,0.7484375,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.03628864220812968,9925,9.820600085454592e-07,seconds,4.7442567348480225,4.696891175583005,megabytes,546.0,546.0,93.0,78.6086956521739,0.043515904,0.043515904,0.80078125,0.7768002717391305,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.19607897918590295,2073,8.738220025944236e-07,seconds,0.6416118144989014,0.5670368615537882,megabytes,546.0,546.0,94.0,81.0,0.041074688000000005,0.041074688000000005,0.78359375,0.6692708333333334,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.15325921726451283,1625,6.637843915261939e-07,seconds,0.4994089603424072,0.47055687569081783,megabytes,546.0,546.0,94.0,62.0,0.04102144,0.04102144,0.78828125,0.71953125,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.21711376900527374,1714,6.821680940189088e-07,seconds,0.619896411895752,0.4750937409698963,megabytes,546.0,546.0,94.0,53.0,0.041865216000000004,0.041865216000000004,0.78671875,0.5817708333333333,success,lbfgs,1.0,100000,1e-06
