dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gen-hyperb-mixture-2c-64p,64,64,0.1786943249134882,7292,8.493342808232042e-07,seconds,2.191991090774536,2.045449648052454,megabytes,546.0,546.0,92.0,82.25,0.037539840000000005,0.037539840000000005,0.79296875,0.7015625,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.07959642279776273,28372,8.148656493140565e-07,seconds,9.146255493164062,9.052656397223473,megabytes,546.0,546.0,92.0,86.8,0.037580800000000004,0.037580800000000004,0.81328125,0.7733984375,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.09966019568559814,14102,8.426408317184835e-07,seconds,3.862703561782837,3.8350834362208843,megabytes,546.0,546.0,93.0,88.36842105263158,0.03764224,0.03764224,0.7984375,0.7671463815789474,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.04309004986667605,13506,9.541916995465008e-07,seconds,3.8308703899383545,3.650139605626464,megabytes,546.0,546.0,93.0,89.05263157894737,0.038821888000000006,0.038821888000000006,0.7984375,0.7402138157894737,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.04866836181515708,13975,9.927733077015081e-07,seconds,3.9083456993103027,3.807572264224291,megabytes,546.0,546.0,93.0,89.26315789473684,0.037621760000000004,0.037621760000000004,0.79921875,0.7618421052631579,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.14820949629572266,3127,8.6914453577785e-07,seconds,0.9853603839874268,0.9090329203754663,megabytes,546.0,546.0,92.0,86.25,0.036241408,0.036241408,0.7953125,0.7064453125,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.1497442231142522,1410,7.637595702372102e-07,seconds,0.44191551208496094,0.4026233237236738,megabytes,546.0,546.0,73.0,36.5,0.036098048,0.036098048,0.76875,0.7035156250000001,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.06182143764412575,25081,9.813991295453052e-07,seconds,6.9780354499816895,6.970375429838896,megabytes,546.0,546.0,93.0,90.56666666666666,0.037707776000000005,0.037707776000000005,0.834375,0.7805729166666668,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.20361725335506797,13049,9.849922671218566e-07,seconds,3.8069446086883545,3.6861253548413515,megabytes,546.0,546.0,93.0,89.4375,0.037675008,0.037675008,0.8,0.74404296875,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.07536835415473639,10697,9.826905263687358e-07,seconds,2.955477237701416,2.9362087547779083,megabytes,546.0,546.0,93.0,88.57142857142857,0.03764224,0.03764224,0.8046875,0.7694196428571428,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.13357616533338623,20197,8.741951750928329e-07,seconds,5.746057987213135,5.5737113412469625,megabytes,546.0,546.0,93.0,88.26923076923077,0.038334464000000006,0.038334464000000006,0.8203125,0.7590745192307691,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.11822222678325975,21104,9.57410251083968e-07,seconds,6.0386552810668945,5.960694566369057,megabytes,546.0,546.0,92.0,88.29629629629629,0.037793792,0.037793792,0.81484375,0.7683738425925924,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.09952017752854025,18403,9.561688648765306e-07,seconds,5.173868417739868,5.00696862116456,megabytes,546.0,546.0,92.0,87.32,0.039051264,0.039051264,0.8140625,0.7514687500000002,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.0567062986088086,21024,8.956642167919406e-07,seconds,5.872917890548706,5.813237573951483,megabytes,546.0,546.0,93.0,88.61538461538461,0.03782656,0.03782656,0.81015625,0.7663762019230769,success,lbfgs,1.0,100000,1e-06
