dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
2D-gauss-4c-16p,256,256,117.78439923743309,281,8.531363486818597e-07,0.002154914583825369,seconds,0.0,0.01509271189570427,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,82.58988374753325,761,9.618434483723429e-07,0.0030229077835075948,seconds,0.24050593376159668,0.03646879829466343,megabytes,548.0,548.0,0.0,0.0,0.155152384,0.155152384,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,21.395925593693526,1241,9.711849610984236e-07,0.013713491962125391,seconds,0.23503875732421875,0.05807248968631029,megabytes,548.0,548.0,18.0,18.0,0.154443776,0.154443776,0.07890625,0.07890625,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,46.66647197719138,1911,9.494116529492794e-07,0.005040894510134784,seconds,0.22629117965698242,0.08760857302695513,megabytes,548.0,548.0,0.0,0.0,0.15441100800000002,0.15441100800000002,0.21171875,0.21171875,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,56.011813025275615,341,8.418881141696592e-07,0.0037934836815001786,seconds,0.21488451957702637,0.01801554672420025,megabytes,548.0,548.0,5.0,5.0,0.155262976,0.155262976,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,91.98310194296668,761,9.720044584854406e-07,0.0025326978402650147,seconds,0.22088384628295898,0.036562263034284115,megabytes,548.0,548.0,0.0,0.0,0.15516057600000002,0.15516057600000002,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,50.096966420911144,1971,9.92711962628183e-07,0.005475358614174742,seconds,0.21813440322875977,0.09061718266457319,megabytes,548.0,548.0,31.0,31.0,0.15446425600000002,0.15446425600000002,0.25625,0.25625,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,58.87725784551439,491,9.149535990232974e-07,0.004593562649134422,seconds,0.0,0.024472538381814957,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,38.288433243255184,1131,9.793704505945433e-07,0.0056173120037288455,seconds,0.22431659698486328,0.0531804570928216,megabytes,548.0,548.0,18.0,18.0,0.15443968,0.15443968,0.0421875,0.0421875,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,43.703512829486016,271,7.889309284259201e-07,0.00450555528978207,seconds,0.0,0.014780685305595398,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
