dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter
1D-gaussian-1c-64p,64,64,0.5097480253620803,11,1.1323639193238914e-16,61.050540193892815,seconds,0.0,0.0029414426535367966,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.54621943304318,11,1.0577546629854485e-16,3114.0269794337987,seconds,0.0,0.0029103802517056465,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5082498188187397,11,1.3228332889703413e-16,95.13157922176899,seconds,0.0,0.0028496095910668373,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.393132180111572,11,1.085415799667634e-16,2.373770105007834,seconds,0.0,0.0029551880434155464,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5109623239612477,11,9.16945358975415e-17,15.276011809013356,seconds,0.0,0.00295452494174242,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5285914485679692,11,1.1654966597552403e-16,40.166968335623864,seconds,0.0,0.0029282821342349052,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5514146095751167,11,1.0514391209594313e-16,2.7936217443404536,seconds,0.0,0.00286864023655653,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5525724506162952,11,1.1066937580056905e-16,12.23506101644033,seconds,0.0,0.0027449307963252068,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5143718522766404,11,1.2187589874986177e-16,39.25145349059721,seconds,0.0,0.0030726054683327675,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5418369163319868,11,1.143339385201453e-16,122.61637632642683,seconds,0.0,0.0029933080077171326,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5309456975766844,11,1.0115089139279589e-16,18.71322144022018,seconds,0.0,0.002881632186472416,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5340094569206374,11,9.845224374404265e-17,122.39458005074347,seconds,0.0,0.002790149301290512,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5102307810183285,11,9.248695741597094e-17,6.990477137790022,seconds,0.0,0.0028951121494174004,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.3728741664378547,11,1.429735831991263e-16,0.5012976163537979,seconds,0.0,0.0028912387788295746,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5404468648969174,11,1.2017264795853574e-16,732.710875148977,seconds,0.0,0.0030357390642166138,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5438600394022063,11,8.659647026083512e-17,4.908787173501593,seconds,0.0,0.002883755601942539,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5386362034285315,11,1.2240560899821982e-16,57.789907748119674,seconds,0.0,0.002933913841843605,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.4780589712619976,11,1.2196228742875107e-16,16.395305622705447,seconds,0.0,0.0028526466339826584,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5577826970202056,11,1.1881272928121305e-16,1994.1977899709414,seconds,0.0,0.002923077903687954,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.4838990065890096,11,1.0501884686643169e-16,58.18749174088986,seconds,0.0,0.0030021118000149727,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5495125985326403,11,9.943741768730854e-17,3.2674639491684547,seconds,0.0,0.0029378747567534447,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5317017534344088,11,1.0776249677669598e-16,132.9665779565205,seconds,0.0,0.002814650535583496,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5503948593272141,11,1.27993912314e-16,110.40911751101982,seconds,0.0,0.0028481846675276756,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.41011291167037645,11,9.040555957181689e-17,4.466154949826005,seconds,0.0,0.002947188913822174,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-64p,64,64,0.5524161319545957,11,1.0545492305277755e-16,5.40523009654536,seconds,0.0,0.0029516275972127914,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5159420951812004,11,7.880113855700171e-17,190.9392067542393,seconds,0.0,0.0033857030794024467,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.542173706322703,11,8.952332905091438e-17,919.6194101154606,seconds,0.0,0.0033863866701722145,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5402400547188186,11,9.008043363294985e-17,1961.311862269503,seconds,0.0,0.0032479995861649513,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.38637423129225984,11,1.1991416331060497e-16,5.072761807997944,seconds,0.0,0.0032115960493683815,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5312070554736882,11,8.017819844432104e-17,1.183661518222294,seconds,0.0,0.0032077692449092865,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5039890763976438,11,8.252252972813995e-17,63.268645748750814,seconds,0.0,0.003192172385752201,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.539649080904549,11,8.271375460515527e-17,6331.346337145103,seconds,0.0,0.0030460236594080925,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5025338294474015,11,8.034223409412602e-17,99.77261270065672,seconds,0.0,0.003280418924987316,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.38839400313944483,11,7.629825806310541e-17,2.4203687055990395,seconds,0.0,0.0030819764360785484,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5050449831668982,11,8.441528768080324e-17,15.591998483425783,seconds,0.0,0.003130323253571987,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5223847092525906,11,9.052614195161856e-17,41.23617939082025,seconds,0.0,0.0031521404162049294,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5447072524890622,11,9.842486808036811e-17,2.823505663108178,seconds,0.0,0.0032057277858257294,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5456877852040509,11,8.342919866351945e-17,12.471630944778175,seconds,0.0,0.0031628962606191635,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5084475736373706,11,8.185891543977011e-17,40.48574478691835,seconds,0.0,0.003074320964515209,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5353422075277325,11,9.379144675430486e-17,128.19268925239632,seconds,0.0,0.0031230999156832695,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5246334826657401,11,8.812262933081507e-17,19.094336494963503,seconds,0.0,0.0030243322253227234,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5277073547662714,11,8.27319434464098e-17,128.92495991609485,seconds,0.0,0.00345779862254858,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5043813840661775,11,9.255810514910529e-17,7.1061032853532815,seconds,0.0,0.003198106773197651,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.3688047876107183,11,1.222130144463141e-16,0.5066248625693763,seconds,0.0,0.0030212681740522385,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5340061006884865,11,8.673617379884035e-17,913.0148597382795,seconds,0.0,0.0030636489391326904,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5371259480400443,11,9.475095812105097e-17,4.976309618726609,seconds,0.0,0.0032708924263715744,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5322050099785456,11,7.843271687421813e-17,59.545266320825924,seconds,0.0,0.0031537534669041634,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.47297691631127065,11,8.929614414740354e-17,16.70510003482784,seconds,0.0,0.0032983776181936264,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5509398244776461,11,7.888701498219625e-17,4032.5413940223675,seconds,0.0,0.0031509138643741608,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.47867248217325,11,8.726797098912849e-17,60.97994573947605,seconds,0.0,0.00305770430713892,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5426989447118586,11,8.812027824750421e-17,3.3029842648556857,seconds,0.0,0.003127172589302063,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5254503761662284,11,8.071126051309644e-17,138.77095564578363,seconds,0.0,0.0032038940116763115,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5436980488554195,11,8.73885783116198e-17,115.14231632476839,seconds,0.0,0.0031547285616397858,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.40630154467136514,11,8.542522420166517e-17,4.5014238172585515,seconds,0.0,0.002936779521405697,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-128p,128,128,0.5455038103376402,11,7.293707722469652e-17,5.493244638452076,seconds,0.0,0.0031930087134242058,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5129487609961256,11,8.081489103604997e-17,196.18278270792393,seconds,0.0,0.0035004233941435814,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5388793056604534,11,7.42570060020282e-17,969.5914535301459,seconds,0.0,0.0034392429515719414,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5369697356187247,11,7.830672238816694e-17,2224.9773036303045,seconds,0.0,0.0032116910442709923,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.38428173183873293,11,8.47781580572172e-17,5.13417690191086,seconds,0.0,0.0034376410767436028,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5285884744417356,11,8.122809102392759e-17,1.1844156737090135,seconds,0.0,0.003226485103368759,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5011305642559645,11,7.671984953998123e-17,64.17008806348974,seconds,0.0,0.003210260532796383,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.536386370215893,11,8.078812285204802e-17,10420.046633656437,seconds,0.0,0.0033057164400815964,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.49969587595417425,11,8.027666005665643e-17,101.40365385349875,seconds,0.0,0.003220614977180958,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.38605170903986824,11,8.147546684716585e-17,2.44271078209655,seconds,0.0,0.0032390188425779343,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5021095536906981,11,8.387437339083431e-17,15.73644415448024,seconds,0.0,0.003148968331515789,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5193044101462427,11,7.824064430262708e-17,41.67265550819591,seconds,0.0,0.003267912194132805,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5413847560082723,11,7.325499854170307e-17,2.8376069180776224,seconds,0.0,0.003129200078547001,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5422754048581673,11,8.441194558203465e-17,12.581350272860744,seconds,0.0,0.0034325728192925453,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5055071793085986,11,8.22645855578572e-17,41.018678882631995,seconds,0.0,0.0033224960789084435,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5321179079321052,11,8.165186954180383e-17,130.42609007671348,seconds,0.0,0.0031682727858424187,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5215022004750693,11,7.419967898370787e-17,19.262284474315518,seconds,0.0,0.0032255565747618675,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5245783695462002,11,7.821780435465899e-17,130.90730205435955,seconds,0.0,0.003250477835536003,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.5014822044846495,11,8.079394277690786e-17,7.159477490559274,seconds,0.0,0.00319813285022974,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
1D-gaussian-1c-256p,256,256,0.36679126584428784,11,1.0124508999969259e-16,0.5088241630687586,seconds,0.0,0.0032006800174713135,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000
